Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,85.98,47.52,21.68,5.41,14.86,3.77,29.3,34.68,29.52,21.01,Upgrade
Depreciation & Amortization,1.62,1.68,1.78,1.08,0.99,0.93,0.78,0.64,0.43,0.44,Upgrade
Share-Based Compensation,4.43,2,1.94,2.07,3.52,5.72,5.55,5.02,3.84,3.86,Upgrade
Other Operating Activities,123.9,147,213.37,208.23,196.84,205.23,160.7,147.21,102.05,74.07,Upgrade
Operating Cash Flow,215.93,198.19,238.77,216.78,216.21,215.65,196.33,187.56,135.83,99.37,Upgrade
Operating Cash Flow Growth,8.95%,-16.99%,10.14%,0.27%,0.26%,9.84%,4.68%,38.08%,36.69%,184.01%,Upgrade
Capital Expenditures,-2.15,-1.98,-0.02,-0.75,-1.08,-0.67,-1.08,-1.19,-0.82,-0.48,Upgrade
Change in Investments,-713.65,-114.71,89.31,-229.96,-241.88,-211.45,-438.35,-507.06,-496.79,-377,Upgrade
Other Investing Activities,1.9,1.33,3.75,1.35,0.76,1.49,1.63,66.96,-43.54,-32.09,Upgrade
Investing Cash Flow,-713.9,-115.36,93.03,-229.35,-242.2,-210.63,-437.8,-441.29,-541.16,-409.57,Upgrade
Share Issuance / Repurchase,-46.1,-25.68,-1.22,-1.44,-5.31,-12.35,-10.47,-5.93,0,0,Upgrade
Debt Issued / Paid,515.03,-30.81,-328.21,24.38,36.23,4.24,252.54,259.4,397.82,316.04,Upgrade
Other Financing Activities,15.28,6.05,0.95,0.35,0.48,1.09,0.71,1.73,3.26,3.3,Upgrade
Financing Cash Flow,484.21,-50.44,-328.48,23.29,31.4,-7.02,242.78,255.2,401.08,319.34,Upgrade
Net Cash Flow,-13.76,32.4,3.32,10.72,5.41,-1.99,1.31,1.46,-4.25,9.15,Upgrade
Free Cash Flow,213.78,196.22,238.74,216.03,215.13,214.98,195.25,186.36,135,98.9,Upgrade
Free Cash Flow Growth,8.95%,-17.81%,10.51%,0.42%,0.07%,10.10%,4.77%,38.04%,36.51%,185.87%,Upgrade
Free Cash Flow Margin,64.84%,73.27%,88.04%,62.47%,55.19%,49.49%,46.24%,51.25%,44.96%,38.66%,Upgrade
Free Cash Flow Per Share,10.20,8.70,10.56,9.64,9.78,9.48,8.02,7.19,5.39,4.59,Upgrade
