Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,4.68,77.69,8.18,58.19,-114.28,-28.65,34.26,47.86,28.36,81.21,Upgrade
Depreciation & Amortization,0,0,0,0,0.03,0.07,0.07,0.06,0.05,0.04,Upgrade
Share-Based Compensation,0,0,0,0,14.23,6.02,10.33,6.99,5.84,3.98,Upgrade
Other Operating Activities,81.59,-474.24,-226.31,-89.7,-98.26,30.53,-67.79,-86.14,-222.5,42.13,Upgrade
Operating Cash Flow,86.27,-396.55,-218.13,-31.5,-198.29,7.97,-23.14,-31.23,-188.25,127.36,Upgrade
Capital Expenditures,0,0,0,0,0.03,-0.04,-0.07,-0.06,-0.1,-0.05,Upgrade
Investing Cash Flow,0,0,0,0,0.03,-0.04,-0.07,-0.06,-0.1,-0.05,Upgrade
Dividends Paid,-93.73,-53.56,-31.33,-26.93,-21.07,-77.07,-66.48,-74.75,-74.29,-56.74,Upgrade
Share Issuance / Repurchase,-32.11,0,153.22,-23.36,48.84,132,129.13,-0.05,127.73,0,Upgrade
Debt Issued / Paid,96.6,449.15,167.5,99.65,-2.6,27.51,20.6,85.37,83.78,-8.87,Upgrade
Other Financing Activities,-1.87,-7.27,-0.77,-8.29,-6.33,-5.6,-5.57,-5.42,-3.42,-0.7,Upgrade
Financing Cash Flow,-31.11,388.32,288.63,41.07,18.83,76.84,77.68,5.15,133.8,-66.31,Upgrade
Net Cash Flow,55.16,-8.23,70.5,9.56,-179.42,84.76,54.47,-26.14,-54.55,61,Upgrade
Free Cash Flow,86.27,-396.55,-218.13,-31.5,-198.26,7.93,-23.21,-31.29,-188.35,127.31,Upgrade
Free Cash Flow Margin,39.37%,-293.02%,-307.09%,-41.65%,-247.13%,6.44%,-20.41%,-25.80%,-180.22%,126.02%,Upgrade
Free Cash Flow Per Share,0.84,-6.07,-4.49,-0.63,-3.97,0.17,-0.64,-0.94,-6.33,4.62,Upgrade
