Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,3.93,3.6,4.21,4.15,8.21,1.51,2.08,1.5,1.56,5.52,Upgrade
Other Operating Activities,-3.93,-6.58,-4.21,-4.14,-6.58,1.28,1.37,-1.23,3.02,-4.36,Upgrade
Operating Cash Flow,0,-2.98,0.01,0,1.63,2.78,3.45,0.27,4.58,1.16,Upgrade
Operating Cash Flow Growth,-,-,600.00%,-99.94%,-41.52%,-19.40%,1160.58%,-94.02%,295.17%,-65.76%,Upgrade
Capital Expenditures,0,0,0,0,22.55,0,0,0,-1.21,0,Upgrade
Acquisitions,0,0,0,0,-24.18,0,0,0,0,0,Upgrade
Change in Investments,0,2.97,0,0,0,9.08,0,0,0,0,Upgrade
Other Investing Activities,-,-,-,-,-,-11.86,-3.46,9.96,-1.25,14.2,Upgrade
Investing Cash Flow,0,2.97,0,0,-1.63,-2.78,-3.46,9.96,-2.46,14.2,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,-10.24,-2.12,-15.36,Upgrade
Financing Cash Flow,0,0,0,0,0,0,0,-10.24,-2.12,-15.36,Upgrade
Net Cash Flow,0,-0.01,0.01,0,0,0,-0,-0.01,0,0,Upgrade
Free Cash Flow,0,-2.98,0.01,0,24.18,2.78,3.45,0.27,3.37,1.16,Upgrade
Free Cash Flow Growth,-,-,600.00%,-100.00%,768.46%,-19.40%,1160.58%,-91.88%,191.11%,-65.76%,Upgrade
Free Cash Flow Per Share,0.00,-0.71,0.00,-,5.80,0.67,0.83,0.07,0.81,0.28,Upgrade
