Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,27.99,23.94,18.73,17.48,14.41,11.19,8.96,7.19,6.53,6.37,Upgrade
Depreciation & Amortization,0.83,0.78,0.71,0.64,0.64,0.64,0.63,0.55,0.62,0.74,Upgrade
Share-Based Compensation,0,0,0,0,0,-0.05,-0.01,-0.02,-0.03,0,Upgrade
Other Operating Activities,6.54,3.04,7.28,3.5,5.63,2.28,4,5.08,4.27,3.23,Upgrade
Operating Cash Flow,35.35,27.75,26.72,21.63,20.67,14.05,13.58,12.8,11.39,10.34,Upgrade
Operating Cash Flow Growth,27.39%,3.85%,23.57%,4.61%,47.15%,3.44%,6.12%,12.41%,10.16%,-0.14%,Upgrade
Capital Expenditures,-1.05,-1.25,-1.12,-0.59,-0.32,-0.08,-0.29,-0.75,-0.58,-0.19,Upgrade
Change in Investments,-458.21,-376.19,-396.49,-114.82,-164.06,-115.9,-132.83,-66.63,-36.7,-50.21,Upgrade
Other Investing Activities,-11.93,-39.7,0.29,0.07,1,0.21,0.68,0.84,0.43,0.45,Upgrade
Investing Cash Flow,-471.18,-417.14,-397.32,-115.34,-163.38,-115.76,-132.44,-66.54,-36.85,-49.95,Upgrade
Dividends Paid,-2.63,-2.43,-2.24,-2.04,-1.53,-1.92,-1.85,-1.8,-1.34,-2.13,Upgrade
Share Issuance / Repurchase,0,0,-0.63,0,0.16,0.17,0.19,0.06,0.17,0.12,Upgrade
Debt Issued / Paid,150.2,-2.91,3.88,953.45,-11.4,-16.85,4.7,24.05,3.05,-6.4,Upgrade
Other Financing Activities,207.5,504.03,380.51,-854.67,165.7,120.7,116.18,33.16,31.16,46.5,Upgrade
Financing Cash Flow,355.06,498.7,381.52,96.75,152.93,102.1,119.22,55.47,33.05,38.1,Upgrade
Net Cash Flow,-80.77,109.31,10.93,3.03,10.23,0.38,0.36,1.73,7.59,-1.52,Upgrade
Free Cash Flow,34.3,26.5,25.61,21.04,20.35,13.97,13.29,12.05,10.81,10.15,Upgrade
Free Cash Flow Growth,29.45%,3.48%,21.73%,3.38%,45.63%,5.12%,10.34%,11.42%,6.52%,1.26%,Upgrade
Free Cash Flow Margin,51.30%,45.04%,51.65%,45.04%,49.79%,40.04%,43.56%,43.74%,42.93%,41.43%,Upgrade
Free Cash Flow Per Share,2.02,1.56,1.50,1.23,1.20,0.82,0.79,0.71,0.64,0.61,Upgrade
