Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,23.82,23.28,14.94,12.01,14.74,10.37,7.29,7.29,6.77,6.62,Upgrade
Depreciation & Amortization,1.34,1.29,0.27,0.37,1.13,4.62,3.82,2.72,2.09,1.55,Upgrade
Other Operating Activities,-0.51,-8.16,-1.46,-0.88,-5.96,-10.95,-9.1,-8.6,-5.37,-7,Upgrade
Operating Cash Flow,24.65,16.41,13.75,11.49,9.91,4.04,2,1.41,3.49,1.17,Upgrade
Operating Cash Flow Growth,50.19%,19.39%,19.58%,16.02%,145.47%,101.40%,42.43%,-59.65%,198.54%,-50.84%,Upgrade
Capital Expenditures,-0.01,-0.18,-0,-0.12,-0.41,9.87,-1.96,-2.54,-2.69,-2.79,Upgrade
Change in Investments,-3.38,7.56,-8.66,-2.85,-0.83,-4.93,14.17,7.23,4.61,2.54,Upgrade
Other Investing Activities,-,-,-,-,-,-7.71,-,-,-,-,Upgrade
Investing Cash Flow,-3.39,7.38,-8.66,-2.97,-1.24,-2.78,12.21,4.69,1.92,-0.25,Upgrade
Dividends Paid,-8.41,-8.07,-7.72,-7.36,-8.93,-6.62,-6.17,-5.89,-5.91,-5.94,Upgrade
Share Issuance / Repurchase,-2.48,-1.53,-1.21,-0.61,-0.35,-0.74,-0.8,-0.12,-0.55,-0.18,Upgrade
Debt Issued / Paid,0,0,2.33,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-,0.02,-0.02,-,-,-,-,-,-,-,Upgrade
Financing Cash Flow,-10.89,-9.57,-6.63,-7.97,-9.28,-7.36,-6.96,-6.01,-6.46,-6.12,Upgrade
Net Cash Flow,10.37,14.22,-1.54,0.55,-0.62,-6.1,7.25,0.09,-1.05,-5.2,Upgrade
Free Cash Flow,24.64,16.23,13.74,11.37,9.5,13.91,0.04,-1.14,0.8,-1.62,Upgrade
Free Cash Flow Growth,51.77%,18.11%,20.85%,19.72%,-31.70%,33011.90%,-,-,-,-,Upgrade
Free Cash Flow Margin,60.79%,40.19%,34.10%,31.36%,26.48%,32.57%,0.12%,-3.20%,2.20%,-4.52%,Upgrade
Free Cash Flow Per Share,2.58,1.69,1.43,1.17,0.98,1.43,0.00,-0.12,0.08,-0.16,Upgrade
