Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,206.76,336.52,212.62,156.54,158.31,49.6,73.03,81.8,69.63,24.81,Upgrade
Depreciation & Amortization,9.66,5,5.13,7.77,9.75,7.69,5.27,4.52,3.25,3.23,Upgrade
Share-Based Compensation,41.53,39.65,37.03,43.1,53.55,62.89,72,78.22,87.14,655.42,Upgrade
Other Operating Activities,54.66,17.38,63.91,85.4,111.71,105.78,120.06,156.7,191.55,-571.28,Upgrade
Operating Cash Flow,312.61,398.55,318.68,292.79,333.32,225.95,270.36,321.24,351.57,112.17,Upgrade
Operating Cash Flow Growth,-21.56%,25.06%,8.84%,-12.16%,47.52%,-16.42%,-15.84%,-8.63%,213.43%,-13.76%,Upgrade
Capital Expenditures,-19.56,-5.97,-3.1,-17.78,-13.84,-5.84,-7.28,-7.34,-9.62,-3.19,Upgrade
Change in Investments,-44.17,-21.01,21.85,0.28,-0.5,1.13,4.95,-4.03,1.58,11.93,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,0.04,0.26,-,Upgrade
Investing Cash Flow,-63.73,-26.97,18.75,-17.51,-14.34,-4.7,-2.33,-11.33,-7.78,8.74,Upgrade
Dividends Paid,-305.9,-367.93,-288.81,-283.02,-271.21,-246.83,-249.26,-306.12,-366.64,-239.41,Upgrade
Share Issuance / Repurchase,0,46.93,63.03,0,21.48,162.49,0,176.56,554.13,577.02,Upgrade
Debt Issued / Paid,-0.54,0,0,-0.37,0,-0.51,0,0,0,-90,Upgrade
Other Financing Activities,0.04,-14.43,-56.45,-23.18,-13.75,-134.02,-28.45,-196.44,-560.83,-297.84,Upgrade
Financing Cash Flow,-306.4,-335.43,-282.23,-306.57,-263.48,-218.86,-277.71,-326.01,-373.35,-50.23,Upgrade
Net Cash Flow,-57.52,36.14,55.2,-31.28,55.5,2.39,-9.68,-16.09,-29.56,70.68,Upgrade
Free Cash Flow,293.05,392.58,315.58,275.01,319.48,220.12,263.08,313.9,341.95,108.98,Upgrade
Free Cash Flow Growth,-25.35%,24.40%,14.75%,-13.92%,45.14%,-16.33%,-16.19%,-8.20%,213.79%,-12.53%,Upgrade
Free Cash Flow Margin,29.50%,31.99%,35.08%,34.42%,38.56%,27.67%,36.50%,38.97%,41.26%,15.89%,Upgrade
Free Cash Flow Per Share,4.69,6.56,5.67,5.38,6.54,4.93,6.90,8.86,12.43,7.91,Upgrade
