Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,-0.88,15.8,0.74,-2.29,-0.39,-0.71,-1.2,1.5,4.54,2.87,Upgrade
Depreciation & Amortization,0.01,0.18,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,Upgrade
Other Operating Activities,1.12,-19.91,-1.4,6.99,-2.54,-5.34,7.63,-8.92,-1.81,-3.42,Upgrade
Operating Cash Flow,0.25,-3.94,-0.62,4.74,-2.9,-6.02,6.46,-7.38,2.76,-0.51,Upgrade
Capital Expenditures,0,0,0,0,0,0,-0,-0,-0.01,-0.01,Upgrade
Change in Investments,0,0,0,0,0,0,0,0,0,4.16,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,0.46,Upgrade
Investing Cash Flow,0,0,0,0,0,0,-0,-0,-0.01,4.61,Upgrade
Dividends Paid,-2.14,-4.57,-4.76,0,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,0,-0.02,-0.08,14.84,0,0,-0.02,0,-0.26,-0.59,Upgrade
Debt Issued / Paid,2.55,-11,0,2.25,0.75,0,0,0,1,2.1,Upgrade
Other Financing Activities,-0.13,-,-,-0.05,-0.08,-,-,-,-0.02,-0.07,Upgrade
Financing Cash Flow,0.28,-15.59,-4.83,17.04,0.67,0,-0.02,0,0.72,1.44,Upgrade
Net Cash Flow,0.54,-19.53,-5.45,21.78,-2.23,-6.02,6.44,-7.39,3.47,5.54,Upgrade
Free Cash Flow,0.25,-3.94,-0.62,4.74,-2.9,-6.02,6.46,-7.39,2.75,-0.52,Upgrade
Free Cash Flow Margin,4.38%,-96.67%,-19.88%,174.04%,-137.64%,-413.68%,625.76%,-261.51%,106.31%,-21.04%,Upgrade
Free Cash Flow Per Share,0.10,-1.53,-0.27,5.67,-4.13,-8.57,9.19,-10.50,3.87,-0.71,Upgrade
