Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,600,"1,567",484,793,858,667,474,379,591,488.52,Upgrade
Depreciation & Amortization,0,0,0,0,0,0,0,1,1,0.8,Upgrade
Other Operating Activities,"-1,959","-4,026","-1,064","-2,028",-554,"-2,715",233,-20,"-1,251","-1,786.93",Upgrade
Operating Cash Flow,"-1,359","-2,459",-580,"-1,235",304,"-2,048",707,360,-659,"-1,297.6",Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-,96.39%,-,-,-,Upgrade
Dividends Paid,-912,-694,-679,-694,-656,-642,-477,-487,-464,-411.45,Upgrade
Share Issuance / Repurchase,"1,001",819,-96,64,0,"1,839",-5,-2,258,833.48,Upgrade
Debt Issued / Paid,"1,121","2,494","1,505","1,745",332,944,-259,191,910,756.17,Upgrade
Financing Cash Flow,"1,210","2,619",730,"1,115",-324,"2,141",-741,-298,704,"1,178.19",Upgrade
Net Cash Flow,-149,160,150,-120,-20,93,-34,62,45,-119.41,Upgrade
Free Cash Flow,"-1,359","-2,459",-580,"-1,235",304,"-2,048",707,360,-659,"-1,297.6",Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,96.39%,-,-,-,Upgrade
Free Cash Flow Margin,-64.84%,-135.11%,-38.39%,-80.82%,22.74%,-176.55%,69.86%,35.12%,-66.63%,-147.17%,Upgrade
Free Cash Flow Per Share,-2.73,-5.51,-1.37,-2.89,0.71,-4.82,2.25,1.15,-2.16,-4.86,Upgrade
