Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,62.92,64.17,52.51,43.75,21.23,10.62,9.67,8.46,6.25,4.22,Upgrade
Depreciation & Amortization,12.17,13.79,12.35,5.31,4.3,2.9,2.3,2.3,2.18,1.92,Upgrade
Share-Based Compensation,2.43,3.1,2.35,1.66,1.15,0.87,0.77,0.72,0.62,0.39,Upgrade
Other Operating Activities,12.51,14.66,-16.03,-6.02,4.82,7.21,-5.18,-4.27,-2.36,11.05,Upgrade
Operating Cash Flow,90.03,95.72,51.19,44.7,31.5,21.6,8.02,7.55,7.06,18,Upgrade
Operating Cash Flow Growth,-5.94%,87.00%,14.51%,41.90%,45.85%,169.44%,6.21%,6.94%,-60.78%,76.02%,Upgrade
Capital Expenditures,-14.81,-7.13,-2.98,-7.89,-4.06,-4.68,-2.71,-0.28,-0.91,-0.75,Upgrade
Acquisitions,23.94,358.92,29.25,30.86,42.45,3.91,0,-0.84,4.27,43.15,Upgrade
Change in Investments,-717.65,-547.41,-279.71,-85.72,-47.2,-140.17,-102.18,-53.19,-74.55,-83.27,Upgrade
Other Investing Activities,1.63,-11.73,-5.68,0.07,-,-0.47,-5.85,-,-7.5,-,Upgrade
Investing Cash Flow,-706.89,-207.36,-259.13,-62.68,-8.81,-141.4,-110.74,-54.32,-78.69,-40.87,Upgrade
Dividends Paid,-16.28,-11.99,-8.59,-5.19,-2.56,-1.42,-0.78,-0.78,-0.76,-0.6,Upgrade
Share Issuance / Repurchase,-22.86,-5.89,-8.56,-5.29,-0.26,54.94,59.57,-0.13,-0.09,18.93,Upgrade
Debt Issued / Paid,104.92,-114.89,-45.63,106.04,1.09,20.17,-41.32,20.87,24.35,15.23,Upgrade
Other Financing Activities,-223.32,601.58,664.41,-67.82,46.22,75.92,106.12,23.45,53.5,-2.31,Upgrade
Financing Cash Flow,-157.54,468.8,601.63,27.74,44.49,149.61,123.58,43.41,77,31.25,Upgrade
Net Cash Flow,-774.4,357.16,393.69,9.76,67.19,29.8,20.86,-3.36,5.37,8.38,Upgrade
Free Cash Flow,75.22,88.59,48.2,36.81,27.44,16.92,5.31,7.27,6.14,17.25,Upgrade
Free Cash Flow Growth,-15.10%,83.79%,30.96%,34.13%,62.16%,218.76%,-26.93%,18.24%,-64.37%,76.45%,Upgrade
Free Cash Flow Margin,35.96%,45.28%,28.45%,25.38%,26.56%,23.18%,10.43%,16.45%,15.45%,50.13%,Upgrade
Free Cash Flow Per Share,3.13,4.21,2.25,1.96,2.10,1.84,0.97,1.34,1.16,3.38,Upgrade
