Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,5.78,5.35,4.25,3.56,1.74,3.92,3.57,3.27,3.48,3.71,Upgrade
Depreciation & Amortization,0.68,0.68,0.67,0.63,0.47,0.32,0.43,0.43,0.42,0.45,Upgrade
Share-Based Compensation,0.6,0.57,0.62,0.65,0.61,0.6,0.67,0.51,0.43,0.27,Upgrade
Other Operating Activities,1.61,0.27,1.36,0.97,2.02,1.3,0.66,1.12,2.17,1.64,Upgrade
Operating Cash Flow,8.67,6.87,6.9,5.8,4.84,6.14,5.33,5.33,6.5,6.07,Upgrade
Operating Cash Flow Growth,26.24%,-0.42%,18.96%,19.82%,-21.26%,15.32%,-0.08%,-17.96%,7.14%,-1.22%,Upgrade
Capital Expenditures,-0.39,-0.28,-0.16,-1.11,-4.85,-1.68,-0.21,-0.11,-1.25,-0.38,Upgrade
Change in Investments,-64.12,-36.59,-34.74,-31.83,-56.58,8.72,-37.56,-13.82,2.17,-45.71,Upgrade
Other Investing Activities,-4.29,0.84,0.6,5.8,0.76,0.55,0.05,0.58,0.45,0.85,Upgrade
Investing Cash Flow,-68.8,-36.04,-34.3,-27.14,-60.67,7.59,-37.72,-13.34,1.37,-45.24,Upgrade
Dividends Paid,-1.07,-0.91,-0.94,-0.87,-0.73,-0.59,-0.48,-0.4,-0.42,0,Upgrade
Share Issuance / Repurchase,0.32,0,-7.46,-6.22,-1.38,-1.38,-1.43,-4.95,-4.62,-3.34,Upgrade
Debt Issued / Paid,-10.43,-6.58,15,-43.33,13.65,-15.89,9.35,2.91,-30.07,14.19,Upgrade
Other Financing Activities,84.39,65.93,-5.32,126.6,41.28,5.44,18.18,10.95,33.39,26.72,Upgrade
Financing Cash Flow,73.21,58.44,1.27,76.18,52.82,-12.41,25.62,8.5,-1.72,37.56,Upgrade
Net Cash Flow,13.08,29.27,-26.13,54.85,-3.01,1.32,-6.78,0.49,6.15,-1.61,Upgrade
Free Cash Flow,8.28,6.59,6.74,4.69,-0.02,4.46,5.11,5.23,5.25,5.68,Upgrade
Free Cash Flow Growth,25.71%,-2.23%,43.70%,-,-,-12.75%,-2.14%,-0.46%,-7.62%,4.24%,Upgrade
Free Cash Flow Margin,30.36%,25.74%,29.33%,21.69%,-0.08%,21.53%,25.84%,28.20%,28.57%,30.88%,Upgrade
Free Cash Flow Per Share,2.54,2.03,2.08,1.31,-0.00,1.13,1.27,1.22,1.19,1.24,Upgrade
