Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,556.65,962.1,-16.22,144.49,299.86,252.91,103.36,346.34,319.02,220.86,Upgrade
Other Operating Activities,"-1,377.92",-932.79,445.66,79.35,69.24,123.3,758.51,-300.88,"-2,044.25","-2,007.01",Upgrade
Operating Cash Flow,-795.34,31.02,429.44,223.84,369.11,376.2,861.87,45.46,"-1,725.23","-1,786.16",Upgrade
Operating Cash Flow Growth,-,-92.78%,91.85%,-39.36%,-1.89%,-56.35%,1795.72%,-,-,-,Upgrade
Dividends Paid,-270.3,-195.57,-239.95,-245.1,-255.91,-333.62,-336.64,-414.83,-377.07,-242.3,Upgrade
Share Issuance / Repurchase,0,0,6.15,0,0,0,-34.14,146.09,973.83,"1,121.65",Upgrade
Debt Issued / Paid,494.99,77.87,-250.27,73.32,-335.04,-32.28,-276.47,206.52,689.89,"1,018.81",Upgrade
Other Financing Activities,542.4,105.73,-7.9,-28.73,-12.48,-10.01,-6.85,-7.44,369.57,-29.96,Upgrade
Financing Cash Flow,767.09,-11.97,-491.98,-200.5,-603.43,-375.92,-654.1,-69.66,"1,656.22","1,868.2",Upgrade
Net Cash Flow,-28.25,19.05,-62.54,23.34,-234.33,0.29,207.77,-24.2,-69.01,82.04,Upgrade
Free Cash Flow,-795.34,31.02,429.44,223.84,369.11,376.2,861.87,45.46,"-1,725.23","-1,786.16",Upgrade
Free Cash Flow Growth,-,-92.78%,91.85%,-39.36%,-1.89%,-56.35%,1795.72%,-,-,-,Upgrade
Free Cash Flow Margin,-111.88%,4.91%,68.87%,31.81%,56.11%,53.66%,108.83%,5.75%,-242.21%,-309.92%,Upgrade
Free Cash Flow Per Share,-2.04,0.08,1.17,0.61,1.02,1.04,2.42,0.13,-5.04,-8.63,Upgrade
