Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,8.8,9.16,8.94,6.68,7.04,5.13,5.38,4.79,4.24,3.94,Upgrade
Depreciation & Amortization,1.6,1.59,1.82,1.52,0.99,0.94,0.79,0.62,1.34,1.47,Upgrade
Share-Based Compensation,0.48,0.36,0.34,0.27,0.27,0.52,0.53,0.42,0.33,0.17,Upgrade
Other Operating Activities,-0.82,7.97,-11.58,2.59,2.02,0.23,0.45,-2.08,0.89,2.19,Upgrade
Operating Cash Flow,10.05,19.07,-0.48,11.06,10.33,6.82,7.15,3.75,6.8,7.77,Upgrade
Operating Cash Flow Growth,-47.29%,-,-,7.15%,51.30%,-4.53%,90.56%,-44.86%,-12.40%,-23.93%,Upgrade
Capital Expenditures,-0.4,-0.23,-0.41,-0.65,-0.64,-2.47,-1.01,-1.11,-3.97,-0.34,Upgrade
Acquisitions,0,0,0,0,0,13.67,0,0,0,0,Upgrade
Change in Investments,-185.18,-71.83,4.96,-5.17,-70.58,-47.44,-42.14,-25.25,-36.37,-60.11,Upgrade
Other Investing Activities,-,-6.06,-0.06,0.04,-0.28,0.13,0.25,0.74,1.44,-1.06,Upgrade
Investing Cash Flow,-185.58,-78.11,4.5,-5.79,-71.5,-36.11,-42.9,-25.63,-38.9,-61.52,Upgrade
Dividends Paid,-2.03,-2.04,-2.07,-1.43,-1.37,-1.51,-0.75,-0.57,-0.5,-0.39,Upgrade
Share Issuance / Repurchase,-1.65,0.03,0.17,0.13,0.12,0.04,0.17,-1.26,-0.9,-1.2,Upgrade
Debt Issued / Paid,43,0,4.08,-76.5,25,4.21,14.43,9.95,-12.53,21.39,Upgrade
Other Financing Activities,10.44,50.81,131.87,66.49,38.55,32.64,28.22,32.74,59.99,36.56,Upgrade
Financing Cash Flow,49.77,48.8,134.05,-11.32,62.3,35.39,42.07,40.85,46.05,56.36,Upgrade
Net Cash Flow,-125.75,-10.24,138.06,-6.04,1.13,6.1,6.32,18.98,13.96,2.61,Upgrade
Free Cash Flow,9.66,18.85,-0.89,10.41,9.68,4.35,6.14,2.64,2.83,7.42,Upgrade
Free Cash Flow Growth,-48.77%,-,-,7.49%,122.62%,-29.16%,132.70%,-6.78%,-61.86%,-25.35%,Upgrade
Free Cash Flow Margin,24.98%,51.18%,-2.62%,33.45%,30.68%,15.85%,22.92%,10.74%,12.58%,35.56%,Upgrade
Free Cash Flow Per Share,3.75,7.30,-0.35,4.12,3.88,1.74,2.47,1.06,1.13,2.89,Upgrade
