Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,132.54,159.64,30.51,2.23,-3.4,7.09,9.27,7.05,8.26,12.51,Upgrade
Depreciation & Amortization,27.3,10.79,2.9,2.81,2.63,1.52,1.22,0.9,0.93,0.83,Upgrade
Share-Based Compensation,2.14,1.17,0.95,1.1,1.19,1,0.42,0.25,0.19,0.17,Upgrade
Other Operating Activities,-251.14,-224.25,13.57,-20.66,7.23,-19.38,-67.06,-12.89,-26.13,-14.72,Upgrade
Operating Cash Flow,-89.17,-52.65,47.94,-14.53,7.65,-9.78,-56.16,-4.69,-16.75,-1.21,Upgrade
Capital Expenditures,-2.88,-2.11,-0.84,-0.49,-1.32,-2.27,-1.47,-1.72,-1.01,-0.48,Upgrade
Acquisitions,0,-63.35,0,0,-9.52,-3.42,0,0,0,0,Upgrade
Change in Investments,-57.68,-64.93,49.76,-14.32,-7,-30.8,-28.75,-11.67,-4.62,0,Upgrade
Other Investing Activities,-,-,-0.15,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-60.56,-130.39,48.77,-14.81,-17.83,-36.49,-30.22,-13.39,-5.63,-0.48,Upgrade
Dividends Paid,-22.65,-21.19,0,0,-1.69,-2.11,-1.68,-0.7,-10,0,Upgrade
Share Issuance / Repurchase,2.29,78.83,-0.12,0,0,0,-0.67,-0.1,-0.05,0,Upgrade
Debt Issued / Paid,106.46,174.49,-52.59,31.27,5.11,43.99,84.93,26.62,26.26,26.98,Upgrade
Other Financing Activities,-,-,-,0.1,-,0.31,0,-,-2.2,-15,Upgrade
Financing Cash Flow,86.11,232.13,-52.7,31.37,3.42,42.19,82.59,25.82,14.01,11.98,Upgrade
Net Cash Flow,-63.62,49.08,44.01,2.03,-6.77,-4.08,-3.79,7.73,-8.37,10.29,Upgrade
Free Cash Flow,-92.05,-54.77,47.1,-15.02,6.33,-12.05,-57.62,-6.42,-17.76,-1.69,Upgrade
Free Cash Flow Margin,-1.13%,-0.72%,0.86%,-0.31%,0.08%,-0.17%,-0.85%,-0.11%,-0.30%,-0.02%,Upgrade
Free Cash Flow Per Share,-4.04,-3.28,3.35,-1.07,0.45,-0.86,-4.13,-0.46,-1.18,-0.11,Upgrade
