Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,-158.67,353.58,73.72,251.01,-34.28,169.21,112.64,-17.04,30.13,143.17,Upgrade
Depreciation & Amortization,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.03,0.05,Upgrade
Other Operating Activities,199.92,-296.14,-41.02,-228.52,58.87,-151.24,-89.71,53.42,-0.56,-94.44,Upgrade
Operating Cash Flow,41.25,57.45,32.7,22.5,24.6,17.98,22.93,36.39,29.59,48.77,Upgrade
Operating Cash Flow Growth,-28.19%,75.67%,45.36%,-8.54%,36.85%,-21.61%,-36.98%,22.97%,-39.33%,22.22%,Upgrade
Dividends Paid,-38.5,-57.81,-27.03,-21.64,-23.05,-16.1,-15.97,-29.15,-25.67,-56.43,Upgrade
Share Repurchases,-2.73,0,-5.37,-0.43,-3.98,-1.72,-5.08,-21.07,-2.95,-12.92,Upgrade
Other Financing Activities,-5.46,-,-10.73,-0.86,-7.97,-3.43,-10.17,-42.13,-5.9,-25.85,Upgrade
Financing Cash Flow,-41.23,-57.81,-32.39,-22.07,-27.03,-17.82,-21.06,-50.22,-28.62,-69.36,Upgrade
Net Cash Flow,0.03,-0.36,0.31,0.43,-2.43,0.16,1.88,-13.83,0.97,-20.58,Upgrade
Free Cash Flow,41.25,57.45,32.7,22.5,24.6,17.98,22.93,36.39,29.59,48.77,Upgrade
Free Cash Flow Growth,-28.19%,75.67%,45.36%,-8.54%,36.85%,-21.61%,-36.98%,22.97%,-39.33%,22.22%,Upgrade
Free Cash Flow Margin,-,15.94%,40.93%,8.76%,-,10.28%,19.43%,-,85.77%,32.99%,Upgrade
Free Cash Flow Per Share,1.62,2.19,1.29,0.88,0.98,0.72,0.94,1.47,1.13,2.03,Upgrade
