Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,"40,773.67","44,555.59","76,901.09","42,573.55","-1,500.07","9,132.91","6,540.83","5,009.89","3,479.53","2,443.56",Upgrade
Depreciation & Amortization,"15,248.63","13,880.39","12,944.07","6,177.89","3,085.77","2,164.96",0,0,0,0,Upgrade
Other Operating Activities,"461,707.21","28,834.9","262,050.44","-20,271.76","157,840.28","-37,375.29","6,088.81",-456.03,"1,000.61",-414.08,Upgrade
Operating Cash Flow,"517,729.5","87,270.88","351,895.6","28,479.68","159,425.97","-26,077.42","12,629.64","4,553.86","4,480.14","2,029.49",Upgrade
Operating Cash Flow Growth,493.24%,-75.20%,1135.60%,-82.14%,-,-,177.34%,1.65%,120.75%,-51.80%,Upgrade
Capital Expenditures,"-24,326.41","-13,426.06","-10,808.65","-8,506.76","-5,270.16","-4,530.06",-400.42,-382.21,-261.18,-174.96,Upgrade
Acquisitions,0,-69.45,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,0,0,0,0,0,0,0,0,11.13,0,Upgrade
Other Investing Activities,-3.82,-,-,-,-,-,-677.81,-601.27,-394.76,-100.62,Upgrade
Investing Cash Flow,"-24,330.24","-13,495.51","-10,808.65","-8,506.76","-5,270.16","-4,530.06","-1,078.23",-983.48,-644.81,-275.58,Upgrade
Dividends Paid,"-19,094.77",0,-1.18,"-17,480.36","-9,448.23","-1,824.77",-962.63,0,-598.49,-0.02,Upgrade
Share Issuance / Repurchase,0,0,0,-613.9,"-10,426.29","30,699.29",0,0,0,0,Upgrade
Debt Issued / Paid,"-6,801.03","-13,837.52","-12,387.6","-8,240.81","1,203.08","6,475.74","3,332.02",-249.03,-447.06,-75,Upgrade
Other Financing Activities,916.97,"-3,067.5","-7,662.24","-5,543.01","2,254.37",-,-4.72,-4.84,-6.34,-1.33,Upgrade
Financing Cash Flow,"-24,978.83","-16,905.02","-20,051.02","-31,878.08","-16,417.06","35,350.26","2,364.67",-253.87,"-1,051.89",-76.35,Upgrade
Net Cash Flow,"146,201.4","-171,335.03","185,076.77","-110,062.29","101,388.97","-21,110.37","17,145.11","4,479.67","4,681.03","2,985.92",Upgrade
Free Cash Flow,"493,403.09","73,844.82","341,086.96","19,972.92","154,155.81","-30,607.47","12,229.22","4,171.65","4,218.96","1,854.53",Upgrade
Free Cash Flow Growth,568.16%,-78.35%,1607.75%,-87.04%,-,-,193.15%,-1.12%,127.50%,-54.48%,Upgrade
Free Cash Flow Margin,99.64%,19.82%,85.33%,8.10%,119.75%,-35.34%,51.81%,24.00%,33.07%,20.25%,Upgrade
Free Cash Flow Per Share,7716.50,1154.88,5334.37,302.10,2448.74,-523.60,209.20,71.36,72.18,31.73,Upgrade
