Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,101.14,180.68,92.31,131.62,116.76,110.42,100.89,98.4,105.59,96.25,Upgrade
Other Operating Activities,257.4,96.14,280.76,197.41,209.87,165.71,208.25,247.83,207.68,157.35,Upgrade
Operating Cash Flow,358.54,276.83,373.07,329.03,326.62,276.13,309.14,346.22,313.26,253.6,Upgrade
Operating Cash Flow Growth,29.52%,-25.80%,13.39%,0.74%,18.29%,-10.68%,-10.71%,10.52%,23.53%,-12.64%,Upgrade
Capital Expenditures,-1.59,-9.98,-12.11,-2.84,-3.13,-6.09,-48.69,0,0,0,Upgrade
Acquisitions,0,0,0,-189.12,0,0,0,0,0,0,Upgrade
Change in Investments,-171.43,267.76,405.64,569.84,31.06,60.89,-260.88,-524.41,-259.55,-363.32,Upgrade
Other Investing Activities,0.1,-77.19,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-172.93,180.6,393.54,377.87,27.93,54.8,-309.57,-524.41,-259.55,-363.32,Upgrade
Dividends Paid,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,0.35,0,Upgrade
Debt Issued / Paid,-0.34,-0.39,-0.38,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-603.87,-322.17,-437.44,-584.74,-440.64,-163.26,-52.81,8.17,104.35,106.64,Upgrade
Financing Cash Flow,-605.48,-323.84,-439.09,-586.02,-441.91,-164.54,-54.09,6.9,103.42,105.37,Upgrade
Net Cash Flow,-419.35,133.57,327.53,121.55,-85.65,166.38,-54.76,-171.07,156.22,-3.7,Upgrade
Free Cash Flow,356.95,266.85,360.97,326.19,323.49,270.04,260.46,346.22,313.26,253.6,Upgrade
Free Cash Flow Growth,33.76%,-26.07%,10.66%,0.83%,19.80%,3.68%,-24.77%,10.52%,23.53%,-12.64%,Upgrade
Free Cash Flow Margin,63.92%,32.38%,51.96%,39.82%,58.65%,30.88%,38.17%,58.70%,44.20%,29.48%,Upgrade
Free Cash Flow Per Share,98.17,73.39,99.28,89.71,88.97,74.26,71.63,95.22,86.15,69.77,Upgrade
