Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Net Income,234.1,527.3,467,372.7,422.1,396.7,184.9,204.1,188.39,173.86,Upgrade
Depreciation & Amortization,166.8,167.4,158.5,176.6,204,192.2,44.4,46.3,40,34.6,Upgrade
Share-Based Compensation,30.7,26.6,21.7,21.8,35.1,52.6,14.5,12.2,15.58,20.82,Upgrade
Other Operating Activities,218.6,-126.2,810.4,60,-129.6,-272.1,-16.1,-18.2,17.37,-7.04,Upgrade
Operating Cash Flow,651.1,596.8,"1,458.8",632.8,534.7,374.4,229.6,245.3,262.66,224.38,Upgrade
Operating Cash Flow Growth,9.10%,-59.09%,130.53%,18.35%,42.82%,63.07%,-6.40%,-6.61%,17.06%,11.89%,Upgrade
Capital Expenditures,-59.8,-51,-47.4,-35.1,-36.3,-37.5,-44.4,-39.3,-50.15,-28.67,Upgrade
Acquisitions,-708.3,-150.9,-351.5,0,0,"-1,414.1",-16.3,-3,0,-0.61,Upgrade
Change in Investments,-67,-150.8,-32.1,19.2,10.7,15.1,-23.7,-37.1,-1.99,-1.92,Upgrade
Other Investing Activities,-,-,0.5,-,-,-,-,-,0,0.01,Upgrade
Investing Cash Flow,-835.1,-352.7,-430.5,-15.9,-25.6,"-1,436.5",-84.4,-79.4,-52.14,-31.2,Upgrade
Dividends Paid,-209.4,-193.3,-170.6,-150,-130.3,-118.1,-78.5,-73.4,-110.83,-58.37,Upgrade
Share Issuance / Repurchase,-110.4,-87.9,-363.1,-158.6,-159.7,-24.1,-64.6,-135.4,-176.66,-51.43,Upgrade
Debt Issued / Paid,438.7,90,334.2,-350,-25,"1,241.9",-8.2,-4,0,0,Upgrade
Other Financing Activities,-37.2,-9.1,-2.2,-4.3,-56.6,-,1.1,1.3,3.56,2.36,Upgrade
Financing Cash Flow,81.7,-200.3,-201.7,-662.9,-371.6,"1,099.7",-150.2,-211.5,-283.93,-107.44,Upgrade
Net Cash Flow,-112.3,34.7,828.2,-45.8,131.6,46.2,-5,-45.6,-73.41,85.74,Upgrade
Free Cash Flow,591.3,545.8,"1,411.4",597.7,498.4,336.9,185.2,206,212.5,195.71,Upgrade
Free Cash Flow Growth,8.34%,-61.33%,136.14%,19.92%,47.94%,81.91%,-10.10%,-3.06%,8.58%,14.81%,Upgrade
Free Cash Flow Margin,14.94%,15.62%,41.18%,23.95%,18.00%,15.11%,26.34%,31.03%,34.43%,34.21%,Upgrade
Free Cash Flow Per Share,5.56,5.10,12.94,5.37,4.46,3.14,2.27,2.48,2.49,2.24,Upgrade
