Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,100.27,250.99,268.25,188.93,609.92,449.23,157.05,210.09,161.76,95.64,Upgrade
Depreciation & Amortization,109.89,119.84,113.36,86.7,26.78,47.28,33.72,29.95,45.06,44.92,Upgrade
Share-Based Compensation,0.46,0,-0.39,0.39,0,0,4.94,17.65,23.6,45.32,Upgrade
Other Operating Activities,-72.87,-244.63,21.08,-97.71,-112.87,-344.38,-107.86,23.61,31.23,0.07,Upgrade
Operating Cash Flow,137.75,126.2,402.3,178.32,523.83,152.13,87.85,281.3,261.65,185.95,Upgrade
Operating Cash Flow Growth,9.16%,-68.63%,125.60%,-65.96%,244.34%,73.17%,-68.77%,7.51%,40.71%,17.83%,Upgrade
Capital Expenditures,-73.95,-29.76,-14.93,-19.64,-22.56,-20.74,-71.84,-6.12,-5.71,-35.93,Upgrade
Acquisitions,-21.57,0.96,0,7.04,0,-20.56,29.38,15.48,-62.71,-1.53,Upgrade
Change in Investments,483.46,462.17,250.26,24.56,"1,108.3",476.13,-690.15,"-1,314.12",-428.39,-251.61,Upgrade
Other Investing Activities,-515.5,17.03,90,-,481.85,-458.55,-,183.32,51.42,-130.24,Upgrade
Investing Cash Flow,-127.56,450.4,325.34,11.96,"1,567.59",-23.72,-732.61,"-1,121.44",-445.4,-419.31,Upgrade
Dividends Paid,-52.07,-242.52,-388.5,-435.07,-326.73,-137.22,0,0,0,0,Upgrade
Share Issuance / Repurchase,-3.98,0,0,-372.71,"-1,355.49",288.22,1.14,-4.76,3.18,0,Upgrade
Debt Issued / Paid,35.68,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,0,-17.78,-250.31,15.67,17.71,-103.45,-217.72,-138.95,-11,3.35,Upgrade
Financing Cash Flow,-20.37,-260.3,-638.81,-792.11,"-1,664.51",47.56,-216.58,-143.71,-7.82,3.35,Upgrade
Net Cash Flow,-10.18,316.3,88.83,-601.82,426.91,175.96,-861.34,-983.85,-191.56,-230.01,Upgrade
Free Cash Flow,63.81,96.44,387.37,158.69,501.27,131.38,16.01,275.18,255.94,150.01,Upgrade
Free Cash Flow Growth,-33.84%,-75.10%,144.12%,-68.34%,281.53%,720.69%,-94.18%,7.52%,70.61%,2.21%,Upgrade
Free Cash Flow Margin,2.29%,2.95%,11.85%,4.28%,14.44%,3.21%,0.39%,11.19%,11.90%,8.54%,Upgrade
Free Cash Flow Per Share,1.19,1.80,7.21,2.90,8.09,2.13,0.28,4.78,5.09,3.00,Upgrade
