Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,-6.11,1.28,-65.81,-96.58,-110.92,-15.08,-27.96,-14.76,52.16,39.42,Upgrade
Other Operating Activities,-23.19,93.85,144.17,276.15,189.63,80.81,300.86,-5.75,-451.92,-357.39,Upgrade
Operating Cash Flow,-29.3,95.13,78.36,179.57,78.71,65.74,272.9,-20.51,-399.76,-317.97,Upgrade
Operating Cash Flow Growth,-,21.40%,-56.36%,128.15%,19.73%,-75.91%,-,-,-,-,Upgrade
Dividends Paid,-0.27,0,0,-8.17,-28.33,-41.4,-62.12,-73.97,-73.02,-42.88,Upgrade
Share Issuance / Repurchase,-16.96,-8.2,0,0,0,0,-12.87,-21.2,241.44,224.6,Upgrade
Debt Issued / Paid,-0.14,-74.01,-106.12,-163.14,-83.24,-20.17,-109.05,94.67,265.5,146,Upgrade
Other Financing Activities,-,-,-,0.35,-0.05,-0.08,-0.08,-,-5.99,-6.08,Upgrade
Financing Cash Flow,-17.37,-82.22,-106.12,-170.95,-111.61,-61.65,-184.12,-0.51,427.93,321.64,Upgrade
Net Cash Flow,-46.67,12.91,-27.76,8.62,-32.91,4.09,88.77,-21.02,28.17,3.66,Upgrade
Free Cash Flow,-29.3,95.13,78.36,179.57,78.71,65.74,272.9,-20.51,-399.76,-317.97,Upgrade
Free Cash Flow Growth,-,21.40%,-56.36%,128.15%,19.73%,-75.91%,-,-,-,-,Upgrade
Free Cash Flow Margin,-188.48%,294.45%,364.11%,387.85%,117.79%,68.29%,226.00%,-13.74%,-286.79%,-357.31%,Upgrade
Free Cash Flow Per Share,-12.61,35.52,28.77,65.93,28.90,24.14,98.52,-7.12,-168.79,-210.26,Upgrade
