Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,26.65,28.4,20.35,21.44,21.29,14.03,15.18,10.96,5.29,7.9,Upgrade
Depreciation & Amortization,8.9,7.6,4.18,5.39,7.26,9.18,8.09,8.22,8.29,9.46,Upgrade
Share-Based Compensation,0.5,0.41,0.47,0.56,0.48,0.38,0.25,0.23,0.17,0.08,Upgrade
Other Operating Activities,-11.85,6.45,-8,-5.67,0.88,1.63,-10.53,-1.9,3.41,-2.2,Upgrade
Operating Cash Flow,24.19,42.86,16.99,21.72,29.91,25.22,13,17.52,17.16,15.59,Upgrade
Operating Cash Flow Growth,-43.54%,152.24%,-21.78%,-27.38%,18.61%,94.00%,-25.80%,2.10%,10.07%,114.64%,Upgrade
Capital Expenditures,-0.35,-1.04,-1.49,-0.88,-0.79,-0.86,-0.85,-0.74,-0.97,-1.16,Upgrade
Acquisitions,0,0,0,0,0,26.28,13.24,0,0,40.94,Upgrade
Change in Investments,-197.25,-354.1,-374.36,-19.05,39.83,21.08,-81.64,-75.73,-82.9,-62.09,Upgrade
Other Investing Activities,-,-10,3.24,-1,-,-,0.93,1.04,-0.9,-,Upgrade
Investing Cash Flow,-197.6,-365.14,-372.61,-20.93,39.04,46.5,-68.33,-75.43,-84.76,-22.32,Upgrade
Dividends Paid,-5.64,-5.76,-5.53,-5.81,-4.27,-3.01,-2.72,-1.98,-2.19,-2.05,Upgrade
Share Issuance / Repurchase,-6.11,-13.16,-10.57,-15.13,0.06,2.88,0.23,0.06,0.06,0.79,Upgrade
Debt Issued / Paid,76,34.3,0,-10,10,-7.4,0.4,0,0,-4,Upgrade
Other Financing Activities,-23.15,400.09,389.43,50.99,-143.39,-2.37,1.36,77.12,35.02,71.08,Upgrade
Financing Cash Flow,41.11,415.47,373.32,20.06,-137.6,-9.9,-0.72,75.2,32.88,65.82,Upgrade
Net Cash Flow,-132.3,93.19,17.7,20.85,-68.66,61.82,-56.05,17.29,-34.72,59.1,Upgrade
Free Cash Flow,23.85,41.82,15.5,20.85,29.12,24.36,12.15,16.78,16.19,14.43,Upgrade
Free Cash Flow Growth,-42.97%,169.70%,-25.62%,-28.42%,19.55%,100.57%,-27.61%,3.61%,12.22%,143.98%,Upgrade
Free Cash Flow Margin,28.52%,48.70%,20.69%,27.41%,39.90%,35.70%,19.90%,33.85%,40.42%,34.95%,Upgrade
Free Cash Flow Per Share,2.03,3.49,1.24,1.58,2.11,1.79,1.00,1.53,1.48,1.32,Upgrade
