Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,71.48,76.65,69.68,68.98,68.29,45.82,46.38,43.47,40.82,36.15,Upgrade
Depreciation & Amortization,4.33,4.3,4.09,4.23,4.26,4.49,4.94,4.29,3.78,3.96,Upgrade
Share-Based Compensation,3.33,3.5,3.66,3.37,3.1,3.09,3.21,2.77,1.88,1.88,Upgrade
Other Operating Activities,33.88,16.37,-40.95,-3.15,7.23,5.99,5.22,1.74,-43.83,37.82,Upgrade
Operating Cash Flow,113.01,100.81,36.48,73.44,82.88,59.39,59.75,52.26,2.65,79.82,Upgrade
Operating Cash Flow Growth,12.10%,176.36%,-50.33%,-11.39%,39.56%,-0.61%,14.33%,1873.56%,-96.68%,1359.96%,Upgrade
Capital Expenditures,-6.14,-3.49,-3.41,-2.92,-3.97,-2.78,-3.11,-5.48,-5.23,-1.49,Upgrade
Acquisitions,0,0,0,0,0,0,0,-1.67,7.21,0,Upgrade
Change in Investments,-985.9,-231.94,-263.01,-158.27,-472.91,-177.98,-620.05,-160.32,-356.12,-185.16,Upgrade
Other Investing Activities,-7,-5.47,2.18,1.07,-4.95,1.05,-2.22,1.58,-3.23,2.59,Upgrade
Investing Cash Flow,-999.04,-240.9,-264.24,-160.12,-481.83,-179.71,-625.38,-165.89,-357.37,-184.06,Upgrade
Dividends Paid,-37.65,-36.35,-35.5,-34.19,-29.31,-26.3,-24.64,-22.77,-19.72,-16.63,Upgrade
Share Issuance / Repurchase,-10.3,-0.18,-4.79,0.27,-0.67,0.37,0.98,1.56,1.19,3.68,Upgrade
Debt Issued / Paid,835,-448.86,-547.61,190.74,159.37,-57.57,469.96,-27.32,118.22,-83.4,Upgrade
Other Financing Activities,38.91,601.7,879.47,-25.17,280.12,178.96,129.5,179.44,250.08,193.26,Upgrade
Financing Cash Flow,825.96,116.31,291.58,131.66,409.51,95.45,575.79,130.91,349.76,96.91,Upgrade
Net Cash Flow,-60.07,-23.78,63.81,44.98,10.55,-24.87,10.17,17.28,-4.97,-7.33,Upgrade
Free Cash Flow,106.87,97.32,33.07,70.52,78.9,56.61,56.64,46.78,-2.58,78.33,Upgrade
Free Cash Flow Growth,9.81%,194.27%,-53.10%,-10.63%,39.39%,-0.05%,21.07%,-,-,3962.50%,Upgrade
Free Cash Flow Margin,48.60%,41.65%,15.42%,35.45%,40.91%,31.15%,33.32%,29.01%,-1.65%,51.71%,Upgrade
Free Cash Flow Per Share,6.20,5.62,1.91,4.07,4.57,3.29,3.32,2.77,-0.15,4.75,Upgrade
