Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,222.64,252.05,152.57,193.53,146.25,72.92,77.48,67.08,52.16,34.37,Upgrade
Depreciation & Amortization,14.16,15.89,15.22,15.03,13.73,11.18,10.22,10.78,10.74,6.02,Upgrade
Share-Based Compensation,11.43,10.66,10.06,9.24,7.05,5.37,3.8,1.95,1.69,1.37,Upgrade
Other Operating Activities,143.87,47.33,48.41,-23,49.75,20.86,2.35,31.12,62.62,115.27,Upgrade
Operating Cash Flow,403.97,337.79,231.92,194.8,216.77,110.33,93.84,110.92,127.22,157.03,Upgrade
Operating Cash Flow Growth,19.59%,45.65%,19.06%,-10.13%,96.46%,17.57%,-15.40%,-12.81%,-18.98%,-,Upgrade
Capital Expenditures,-2.86,-9.4,-29.57,-15.89,1.7,-9.26,-6.34,-3.87,-7.81,-5.32,Upgrade
Acquisitions,0,5.14,0,46.15,160.19,4.81,-3.87,0,49.99,0,Upgrade
Change in Investments,"-1,276.29",-257.34,"-1,897.83",-467.78,-938.22,-886.24,-710.75,-351.42,-35.88,-213.37,Upgrade
Other Investing Activities,17.45,-83.84,9.09,12.12,6.3,4.95,5.84,-20,-,-,Upgrade
Investing Cash Flow,"-1,261.7",-345.44,"-1,918.31",-425.4,-770.04,-885.75,-715.12,-375.29,6.3,-218.69,Upgrade
Dividends Paid,-86.9,-84.31,-78.86,-78.35,-58,-35.39,-33.67,-29.08,-25.49,-12.54,Upgrade
Share Issuance / Repurchase,-44.36,-121.86,-48.87,-78.29,2.35,1.04,-31.75,-15.33,-51.37,-8.57,Upgrade
Debt Issued / Paid,"1,200.97",-350.84,-704.98,-542.84,243.65,227.37,308.3,-8.42,74.21,133.92,Upgrade
Other Financing Activities,-694.53,873.87,"2,576.35","1,104.92",427.11,602.54,414.97,326.59,-70.63,-61.03,Upgrade
Financing Cash Flow,375.18,316.86,"1,743.65",405.44,615.1,795.56,657.85,273.76,-73.29,51.78,Upgrade
Net Cash Flow,-482.55,309.21,57.26,174.83,61.83,20.14,36.58,9.4,60.24,-9.88,Upgrade
Free Cash Flow,401.11,328.39,202.35,178.91,218.46,101.07,87.5,107.05,119.41,151.71,Upgrade
Free Cash Flow Growth,22.14%,62.29%,13.10%,-18.11%,116.15%,15.51%,-18.26%,-10.35%,-21.29%,-,Upgrade
Free Cash Flow Margin,58.66%,44.50%,33.74%,27.54%,42.24%,30.57%,27.79%,34.84%,38.71%,82.32%,Upgrade
Free Cash Flow Per Share,5.35,4.24,2.57,2.23,3.32,2.31,2.00,2.38,2.59,6.07,Upgrade
