Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Net Income,192.83,588.36,-150.67,282.36,0.4,-415.78,465.46,601.56,770.66,683.91,Upgrade
Depreciation & Amortization,68.29,66.98,65.8,75.23,9.8,31.37,24.57,26.34,24.97,23.27,Upgrade
Share-Based Compensation,48.49,37.74,29.01,32.49,34.35,12.67,52.21,43.05,63.24,57.17,Upgrade
Other Operating Activities,352.35,391.49,369.13,-232.19,-76.39,584.16,-183.43,80.18,-36.77,289.06,Upgrade
Operating Cash Flow,692.22,"1,114.82",343.5,199,10.77,259.23,406.72,791.2,862.18,"1,096.97",Upgrade
Operating Cash Flow Growth,-37.91%,224.55%,72.61%,1747.25%,-95.84%,-36.26%,-48.59%,-8.23%,-21.40%,-2.11%,Upgrade
Acquisitions,0,0,0,0,0,-466.94,0,0,0,0,Upgrade
Change in Investments,-655.8,"-1,114.2",489.92,-774.32,638.55,858.45,-129.04,-225.7,-154.08,-489.29,Upgrade
Investing Cash Flow,-655.8,"-1,114.2",489.92,-774.32,638.55,391.51,-129.04,-225.7,-154.08,-489.29,Upgrade
Dividends Paid,-149.34,-145.6,-141.59,-137.21,-133.5,-135.03,-132.32,-118.65,-117.62,-118.43,Upgrade
Share Issuance / Repurchase,-34.99,0,0,0,0,-261.18,-495.2,-310.22,-537.65,-451.92,Upgrade
Debt Issued / Paid,78.95,0,-500,467.51,0,279.12,0,0,-5.66,0,Upgrade
Other Financing Activities,-44.24,-40.49,-267.21,-52.79,-52.71,-428.6,425.94,-58.14,-25.09,129.26,Upgrade
Financing Cash Flow,-149.62,-186.1,-908.8,277.51,-186.21,-545.69,-201.59,-487.01,-686.02,-441.09,Upgrade
Net Cash Flow,-143.04,-185.54,-73.23,-253.56,466.23,122.28,66.76,66.3,-1.5,163.51,Upgrade
Free Cash Flow,692.22,"1,114.82",343.5,199,10.77,259.23,406.72,791.2,862.18,"1,096.97",Upgrade
Free Cash Flow Growth,-37.91%,224.55%,72.61%,1747.25%,-95.84%,-36.26%,-48.59%,-8.23%,-21.40%,-2.11%,Upgrade
Free Cash Flow Margin,13.48%,20.95%,7.09%,3.85%,0.21%,5.65%,10.15%,19.16%,19.84%,26.14%,Upgrade
Free Cash Flow Per Share,8.16,13.16,4.08,2.37,0.13,3.08,4.48,8.02,8.26,9.65,Upgrade
