Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,"2,330","2,659","1,323","2,419","2,118","2,105","1,472","1,637","1,414","1,799",Upgrade
Depreciation & Amortization,436,349,492,472,360,341,453,441,414,507,Upgrade
Share-Based Compensation,165,120,123,132,127,118,111,100,83,78,Upgrade
Other Operating Activities,"3,381",-535,"-1,671","-1,292",176,"-1,159",-20,165,98,"2,174",Upgrade
Operating Cash Flow,"6,428","2,704",371,"1,824","2,856","1,480","2,091","2,418","2,076","4,595",Upgrade
Operating Cash Flow Growth,137.72%,628.84%,-79.66%,-36.13%,92.97%,-29.22%,-13.52%,16.47%,-54.82%,79.70%,Upgrade
Capital Expenditures,-470,-262,-325,-214,-77,-191,-230,-212,-258,-447,Upgrade
Acquisitions,-851,-297,-4,"1,210",-43,-44,-219,0,0,0,Upgrade
Change in Investments,"-3,337","-7,028","-31,529","-1,767","-3,939",772,"-2,415","-3,719","-8,680","-9,737",Upgrade
Other Investing Activities,-213,-381,-44,-26,-82,-109,-,-,-,-,Upgrade
Investing Cash Flow,"-4,871","-7,968","-31,902",-797,"-4,141",428,"-2,864","-3,931","-8,938","-10,184",Upgrade
Dividends Paid,-927,-897,-858,-753,-565,-430,-402,-422,-423,-393,Upgrade
Share Issuance / Repurchase,-100,"-1,393",0,"-1,763","-1,453","-1,605",-661,-850,-654,"-1,320",Upgrade
Debt Issued / Paid,"6,021","-3,234",-60,"-1,840","-2,134","1,040",625,844,"5,207","-2,699",Upgrade
Other Financing Activities,"-6,079","10,635","32,318","3,926","5,604",-791,"1,063","1,390","2,645","10,738",Upgrade
Financing Cash Flow,"-1,085","5,111","31,400",-430,"1,452","-1,786",625,962,"6,775","6,326",Upgrade
Net Cash Flow,472,-153,-131,597,167,122,-148,-551,-87,737,Upgrade
Free Cash Flow,"5,958","2,442",46,"1,610","2,779","1,289","1,861","2,206","1,818","4,148",Upgrade
Free Cash Flow Growth,143.98%,5208.70%,-97.14%,-42.07%,115.59%,-30.74%,-15.64%,21.34%,-56.17%,99.23%,Upgrade
Free Cash Flow Margin,76.27%,29.55%,0.71%,20.48%,41.34%,19.07%,31.18%,35.93%,31.69%,63.24%,Upgrade
Free Cash Flow Per Share,8.65,3.48,0.06,2.27,4.13,1.77,2.46,2.76,2.18,4.77,Upgrade
