Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,-22.26,20.41,19.11,46.51,117.05,106.94,99.41,106.48,72.99,58.98,Upgrade
Depreciation & Amortization,7.3,6.91,5.11,4.96,4.82,4.06,3.24,2.03,1.19,1.01,Upgrade
Share-Based Compensation,4.95,6.48,8.93,12.37,7.36,4.72,11.44,12.08,5.34,6.06,Upgrade
Other Operating Activities,334.53,200.58,-3.8,20.76,100.88,129.3,7.3,98.68,43.83,90.91,Upgrade
Operating Cash Flow,324.52,234.38,29.35,84.6,230.11,245.01,121.4,219.27,123.35,156.96,Upgrade
Operating Cash Flow Growth,38.46%,698.62%,-65.31%,-63.24%,-6.08%,101.83%,-44.64%,77.77%,-21.42%,10.14%,Upgrade
Capital Expenditures,-4.8,-4.47,-17.03,-0.74,-6.7,-4.6,-8.19,-11.78,-9.18,-1.34,Upgrade
Acquisitions,0,9.3,0,0,0,0,0,-1,0,0,Upgrade
Change in Investments,-144.06,-234.23,39.08,29.07,-205.59,-81.11,-166.12,-70.27,-68.01,-351.34,Upgrade
Investing Cash Flow,-148.86,-229.4,22.04,28.33,-212.29,-85.71,-174.31,-83.05,-77.19,-352.68,Upgrade
Dividends Paid,-23.77,-24.19,-24.55,-26.11,-25.51,-24,-24.19,-22.29,-19.24,-17.73,Upgrade
Share Issuance / Repurchase,-11.64,-1.61,-28.92,-65.95,-25.17,-18.14,-5.43,-18.14,-29.66,-32.37,Upgrade
Debt Issued / Paid,-1.61,95.16,-1.47,-1.47,-1.47,-2.17,-2.14,-7.08,-7.47,18.53,Upgrade
Other Financing Activities,-0.43,-1.07,-1.33,-3.72,-12.72,-7.23,-6.62,-7.1,8.34,-2.83,Upgrade
Financing Cash Flow,-37.46,68.3,-56.26,-97.24,-64.88,-51.55,-38.37,-54.6,-48.04,-34.39,Upgrade
Net Cash Flow,138.2,73.27,-4.87,15.68,-47.06,107.76,-91.28,81.62,-1.88,-230.12,Upgrade
Free Cash Flow,319.71,229.91,12.31,83.86,223.41,240.42,113.21,207.49,114.16,155.62,Upgrade
Free Cash Flow Growth,39.06%,1767.02%,-85.32%,-62.46%,-7.07%,112.36%,-45.44%,81.75%,-26.64%,11.31%,Upgrade
Free Cash Flow Margin,26.15%,20.49%,1.15%,8.93%,27.12%,31.97%,16.52%,37.96%,30.92%,51.67%,Upgrade
Free Cash Flow Per Share,10.40,7.37,0.39,2.47,6.41,6.90,3.24,5.96,3.40,4.34,Upgrade
