Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Net Income,-6.64,36.79,-10.99,-1.37,-11.06,-38.13,1.97,-3.14,-5.97,4.79,Upgrade
Depreciation & Amortization,1.51,2.35,1.42,1.68,1.45,1.07,2.87,3.1,3.3,3.67,Upgrade
Share-Based Compensation,0.46,0.65,2.22,2.1,0.41,0,0,0,0,0,Upgrade
Other Operating Activities,61.59,0.68,56.18,69.82,93.82,130.07,97.43,87.2,100.61,72.96,Upgrade
Operating Cash Flow,56.92,40.46,48.83,72.22,84.62,93.01,102.27,87.15,97.93,81.41,Upgrade
Operating Cash Flow Growth,40.70%,-17.16%,-32.38%,-14.65%,-9.02%,-9.05%,17.35%,-11.01%,20.29%,17.53%,Upgrade
Capital Expenditures,-0.1,-0.99,-0.21,-0.5,-0.64,-1.29,-2.16,-0.59,-0.48,-0.39,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,-4.81,0,Upgrade
Change in Investments,-63.71,-46.11,-61.6,-68.85,-84.5,-83.72,-149.92,-57.44,-98.66,-84.47,Upgrade
Other Investing Activities,3.07,6.02,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-60.74,-41.08,-61.81,-69.35,-85.13,-85.01,-152.08,-58.03,-103.95,-84.87,Upgrade
Share Issuance / Repurchase,-0.46,-6.84,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-0.04,0.62,0.9,-2.17,-0.06,2.55,2.49,3,2.13,1.75,Upgrade
Financing Cash Flow,-0.5,-6.22,0.9,-2.17,-0.06,2.55,2.49,3,2.13,1.75,Upgrade
Net Cash Flow,-4.32,-6.84,-12.07,0.71,-0.57,10.55,-47.32,32.12,-3.89,-1.71,Upgrade
Free Cash Flow,56.82,39.46,48.62,71.73,83.99,91.73,100.12,86.56,97.45,81.02,Upgrade
Free Cash Flow Growth,43.99%,-18.84%,-32.21%,-14.59%,-8.44%,-8.38%,15.66%,-11.17%,20.28%,18.02%,Upgrade
Free Cash Flow Margin,24.44%,15.75%,20.36%,28.63%,34.42%,36.31%,40.80%,36.64%,42.33%,37.92%,Upgrade
Free Cash Flow Per Share,1.14,0.79,0.91,1.34,1.68,1.83,2.00,1.73,1.95,1.62,Upgrade
