Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,133.67,154.32,74.85,110.43,105.49,94.47,49.67,60.54,61.96,66.56,Upgrade
Depreciation & Amortization,6.45,6.63,4.74,3.82,8.12,14.29,15.42,8.96,9.87,8.95,Upgrade
Share-Based Compensation,4.07,4.74,4.24,6.85,7.02,4.89,10.92,5.57,5.71,5.08,Upgrade
Other Operating Activities,31.24,39.76,56.6,6.36,18.28,38.14,59.71,38.13,13.03,49.61,Upgrade
Operating Cash Flow,175.43,205.46,140.44,127.46,138.91,151.8,135.71,113.2,90.57,130.21,Upgrade
Operating Cash Flow Growth,-14.61%,46.30%,10.18%,-8.24%,-8.49%,11.85%,19.88%,24.99%,-30.44%,2.48%,Upgrade
Capital Expenditures,-4.32,-17.52,-12.25,-10.9,-5.23,-3.72,-15.23,-13.22,-9.97,-19.37,Upgrade
Acquisitions,0,28.24,261.71,-28.78,0,0,"1,102.24",-61.11,-2.79,0,Upgrade
Change in Investments,-918.2,-247.68,-810.63,-263.55,-280.02,-105.19,61.79,-15.09,-55.84,-57.6,Upgrade
Other Investing Activities,5.1,3.98,0.6,2.64,3.34,4.87,1.8,0.61,0.61,0.81,Upgrade
Investing Cash Flow,-917.42,-232.97,-560.58,-300.59,-281.91,-104.04,"1,150.6",-88.81,-68,-76.15,Upgrade
Dividends Paid,-101.47,-100.27,-93.13,-76.17,-69.92,-65.21,-60.16,-52.83,-149.93,-45.87,Upgrade
Share Issuance / Repurchase,5.17,14.01,1.48,9.73,8.19,7,9.1,-3.54,1.25,2.16,Upgrade
Debt Issued / Paid,535.01,-21.32,-193.69,13.19,128.62,-30.72,-856.77,18.59,10.3,24.94,Upgrade
Other Financing Activities,-836.62,678.08,"1,380.91",218.45,67.19,-270.99,-156.03,-59.9,-35.39,-95.09,Upgrade
Financing Cash Flow,-397.9,570.49,"1,095.57",165.19,134.08,-359.92,"-1,063.85",-97.69,-173.78,-113.86,Upgrade
Net Cash Flow,"-1,139.89",542.98,675.43,-7.94,-8.92,-312.16,222.46,-73.3,-151.2,-59.8,Upgrade
Free Cash Flow,171.11,187.94,128.18,116.56,133.68,148.08,120.49,99.98,80.6,110.84,Upgrade
Free Cash Flow Growth,-8.95%,46.62%,9.97%,-12.80%,-9.73%,22.90%,20.51%,24.04%,-27.28%,1.88%,Upgrade
Free Cash Flow Margin,33.31%,34.42%,29.13%,26.66%,32.60%,35.13%,31.78%,31.01%,26.93%,36.96%,Upgrade
Free Cash Flow Per Share,1.35,1.49,1.00,1.09,1.29,1.44,1.19,0.98,0.85,1.18,Upgrade
