Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,-1.29,28.91,-21.16,70.02,-56.7,-9.55,49.87,41.47,62.86,61.69,Upgrade
Depreciation & Amortization,8.4,10.41,7.03,7.1,7.02,6.51,6.31,5.28,3.47,3.81,Upgrade
Share-Based Compensation,3.9,2.36,6.77,4.22,3.45,3.74,3.53,10.27,2.9,4.35,Upgrade
Other Operating Activities,32.79,48.68,39.88,-48.96,88.29,-19.6,-78.92,-53.27,-81.22,-74.77,Upgrade
Operating Cash Flow,44.24,90.8,32.67,32.38,42.07,-18.91,-19.21,3.75,-12,-4.92,Upgrade
Operating Cash Flow Growth,-51.28%,177.93%,0.91%,-23.04%,-,-,-,-,-,-,Upgrade
Acquisitions,30,28,0,0,-3.52,0,16.92,27.32,-113.7,25.89,Upgrade
Change in Investments,37.41,-25.24,255.34,-59.31,20.75,-6.42,35.18,180.08,34.58,-34.93,Upgrade
Other Investing Activities,12.73,-67.28,-80.75,-20.94,-11.92,-22.54,-15.14,-10.15,-30.12,-0.02,Upgrade
Investing Cash Flow,80.13,-64.52,174.59,-80.24,5.32,-28.95,36.97,197.24,-109.24,-9.06,Upgrade
Dividends Paid,-14.37,-14.43,-14.25,-14.22,-14.03,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-19,-0.49,-0.15,-0.95,-1.87,-84.17,-0.81,-190.1,-0.14,-0.06,Upgrade
Debt Issued / Paid,-130,0,-173.63,7.81,-6.41,131.34,-9.01,-2.69,74.67,15.07,Upgrade
Other Financing Activities,-0.44,-0.44,3.87,-,-,-,0.13,0.01,0.04,-,Upgrade
Financing Cash Flow,-163.8,-15.36,-184.17,-7.36,-22.31,47.16,-9.69,-192.78,74.57,15.02,Upgrade
Net Cash Flow,-39.43,10.92,23.09,-55.23,25.08,-0.7,8.07,8.21,-46.67,1.03,Upgrade
Free Cash Flow,44.24,90.8,32.67,32.38,42.07,-18.91,-19.21,3.75,-12,-4.92,Upgrade
Free Cash Flow Growth,-51.28%,177.93%,0.91%,-23.04%,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,7.04%,13.39%,5.60%,5.36%,8.43%,-3.89%,-3.59%,0.70%,-3.60%,-1.54%,Upgrade
Free Cash Flow Per Share,3.06,6.29,2.29,2.28,2.99,-1.09,-1.11,0.15,-0.48,-0.20,Upgrade
