Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,-7.59,56.86,3.69,9.55,9.57,7.91,13.83,18.23,9.94,7.68,Upgrade
Depreciation & Amortization,0.41,0.22,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0,Upgrade
Other Operating Activities,10.12,-69.1,76.73,-111.38,-110.86,2.57,-25.34,65.31,-75.36,21.5,Upgrade
Operating Cash Flow,2.95,-12.01,80.63,-101.64,-101.09,10.67,-11.32,83.74,-65.21,29.18,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,-6.89,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,0.45,0.17,Upgrade
Investing Cash Flow,0,0,0,0,0,0,0,0,0.45,-6.72,Upgrade
Dividends Paid,-15.39,-12.07,-11.37,-17.95,-22.9,-16.7,-13.06,-12.69,-12.85,-10.72,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,53.35,0,-0,-0.26,0,Upgrade
Debt Issued / Paid,-15.67,29.42,-45,94.86,89.2,7.97,9.32,-50.78,61.66,9.73,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,0.09,-1.16,Upgrade
Financing Cash Flow,-31.06,17.35,-56.36,76.91,66.31,44.62,-3.74,-63.47,48.64,-2.16,Upgrade
Net Cash Flow,-28.11,5.34,24.26,-24.73,-34.78,55.29,-15.06,20.27,-16.12,20.3,Upgrade
Free Cash Flow,2.95,-12.01,80.63,-101.64,-101.09,10.67,-11.32,83.74,-65.21,29.18,Upgrade
Free Cash Flow Margin,6.04%,-25.14%,177.30%,-193.51%,-236.00%,31.93%,-36.39%,259.54%,-285.75%,170.93%,Upgrade
Free Cash Flow Per Share,0.22,-0.90,6.02,-7.61,-7.57,0.86,-1.17,8.66,-6.77,3.03,Upgrade
