Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,75.23,61.52,52.45,57.84,61.45,43.15,42.6,42.24,44.19,39.81,Upgrade
Depreciation & Amortization,10.55,10.6,10.18,9.94,4.11,3.82,4.04,4.55,4.78,5.02,Upgrade
Share-Based Compensation,0,0,0.02,0.01,0.17,0.15,0.22,0.2,0.33,0.38,Upgrade
Other Operating Activities,-7.16,-16.76,-0.49,-3.99,1.91,14.58,8.03,13.01,5.7,24.68,Upgrade
Operating Cash Flow,78.63,55.37,62.16,63.8,67.64,61.69,54.89,60.01,55,69.89,Upgrade
Operating Cash Flow Growth,42.01%,-10.93%,-2.57%,-5.68%,9.64%,12.38%,-8.52%,9.12%,-21.31%,19.21%,Upgrade
Capital Expenditures,-3.32,-2.83,-3.83,-3.88,-3.65,-3.55,-1.38,-3.63,-3.61,-6.37,Upgrade
Change in Investments,-413.9,-173.19,-33.51,-250.5,-174.25,-146.7,-163.18,-65.15,-43.92,-180.88,Upgrade
Other Investing Activities,0.59,0.76,1.99,5.62,4.07,5.36,6.77,7.51,12.97,10.97,Upgrade
Investing Cash Flow,-416.63,-175.26,-35.35,-248.76,-173.82,-144.88,-157.79,-61.27,-34.56,-176.28,Upgrade
Dividends Paid,-26.99,-26.28,-26.33,-26.39,-25.57,-25.2,-25.06,-24.95,-24.85,-24.72,Upgrade
Share Issuance / Repurchase,-6.58,-2.33,-3.49,1.94,2.93,3.11,3.11,2.67,2.7,2.94,Upgrade
Debt Issued / Paid,-121.99,29.93,66.09,-13.23,-81.1,33.59,18.18,2.11,-15.05,44.32,Upgrade
Other Financing Activities,-75.32,230.94,587.18,175.77,100.88,-22.84,95.79,68.14,105.17,122.88,Upgrade
Financing Cash Flow,-230.87,232.26,623.44,138.1,-2.85,-11.34,92.02,47.97,67.97,145.41,Upgrade
Net Cash Flow,-568.87,112.37,650.25,-46.86,-109.03,-94.53,-10.88,46.71,88.4,39.03,Upgrade
Free Cash Flow,75.31,52.53,58.33,59.92,64,58.14,53.51,56.38,51.38,63.52,Upgrade
Free Cash Flow Growth,43.36%,-9.94%,-2.66%,-6.37%,10.07%,8.65%,-5.08%,9.72%,-19.11%,16.84%,Upgrade
Free Cash Flow Margin,37.71%,28.58%,35.32%,34.39%,36.08%,34.05%,33.01%,35.84%,32.88%,42.77%,Upgrade
Free Cash Flow Per Share,3.95,2.73,3.02,3.09,3.31,3.02,2.80,2.96,2.71,3.36,Upgrade
