Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,142.59,106.06,61.21,88.57,71.93,42.47,23.05,20.32,19.92,16.33,Upgrade
Depreciation & Amortization,16.4,14.81,14.64,12.39,12.52,8.34,5.41,3.36,2.92,2.83,Upgrade
Share-Based Compensation,6.85,5.51,4.38,3.5,2.32,0.36,1.57,1.33,0.93,0.67,Upgrade
Other Operating Activities,80.59,29.58,50.33,-4.22,5.79,28.96,3.4,3.32,3.82,15.63,Upgrade
Operating Cash Flow,250.45,159.97,132.66,100.25,92.55,80.13,33.42,28.33,27.58,35.46,Upgrade
Operating Cash Flow Growth,56.56%,20.59%,32.33%,8.32%,15.50%,139.74%,17.98%,2.72%,-22.22%,14.80%,Upgrade
Capital Expenditures,-20.9,-42.04,-14.73,-5.08,-11.49,-48.7,-6.67,-3.89,-3.97,-4.28,Upgrade
Acquisitions,38.61,0,23.46,12.45,-3.74,0,16.73,0,0,0,Upgrade
Change in Investments,"-1,351.03","-1,452.23",-33.09,-182.72,51.03,-407.15,257.59,-94.52,-111.42,-29.25,Upgrade
Other Investing Activities,12.31,16.42,2.19,3.22,12.76,0.62,4.05,3.34,4.02,2.12,Upgrade
Investing Cash Flow,"-1,321.01","-1,477.84",-22.17,-172.12,48.55,-455.22,271.7,-95.07,-111.37,-31.42,Upgrade
Dividends Paid,-47.51,-44.51,-42.92,-34.24,-29.56,-19.29,-12.62,-8.69,-8.24,-8.24,Upgrade
Share Issuance / Repurchase,-6.97,-37.31,-13.57,-24.73,-13.91,3.35,2.11,-6.06,-8.83,0,Upgrade
Debt Issued / Paid,"1,127.49",-14.29,-429.95,78.92,61.41,44.94,-167.95,16.21,129.6,-43.4,Upgrade
Other Financing Activities,-59.25,320.1,"1,561.39",62.83,-146.32,154.33,130.75,73.12,-26.58,19.02,Upgrade
Financing Cash Flow,"1,013.76",223.99,"1,074.95",82.77,-128.39,183.33,-47.7,74.57,85.95,-32.62,Upgrade
Net Cash Flow,-56.8,"-1,093.88","1,185.44",10.9,12.72,-191.76,257.43,7.83,2.16,-28.59,Upgrade
Free Cash Flow,229.55,117.93,117.93,95.17,81.06,31.43,26.75,24.44,23.61,31.18,Upgrade
Free Cash Flow Growth,94.65%,0.00%,23.91%,17.40%,157.89%,17.49%,9.47%,3.51%,-24.26%,10.21%,Upgrade
Free Cash Flow Margin,53.53%,31.95%,36.01%,32.10%,29.82%,16.38%,19.38%,26.57%,26.74%,37.03%,Upgrade
Free Cash Flow Per Share,3.91,1.99,1.97,1.90,1.73,0.98,1.16,1.47,1.42,1.83,Upgrade
