Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,28.32,25.89,16.14,15.27,11.23,7.21,7.33,6.32,6.29,6.45,Upgrade
Depreciation & Amortization,2.41,2.38,2.77,2.33,2.46,1.6,1.54,1.44,1.3,1.27,Upgrade
Share-Based Compensation,0.86,0.76,0.4,0.33,0.47,0.52,0.49,0.32,0.18,0.22,Upgrade
Other Operating Activities,3.84,4.19,8.78,-2.24,5.24,0.78,3.55,4.4,2.66,0.37,Upgrade
Operating Cash Flow,35.43,33.22,28.08,15.69,19.4,10.1,12.92,12.5,10.63,8.51,Upgrade
Operating Cash Flow Growth,6.65%,18.28%,78.99%,-19.12%,92.04%,-21.78%,3.34%,17.53%,24.99%,-29.29%,Upgrade
Capital Expenditures,-1.53,-2.65,-0.26,-0.81,-1.78,-0.78,-3.97,-3.45,-2.36,-1.04,Upgrade
Acquisitions,0,0,0,0,32.29,0,0,0,0,0,Upgrade
Change in Investments,-240.75,-255.56,-195.36,-98.57,-69.44,-70.47,-196.62,-72.36,-60.84,-31.52,Upgrade
Other Investing Activities,0.77,2.16,2.89,2.91,2.74,1.69,5.47,1.22,-3.24,1.31,Upgrade
Investing Cash Flow,-241.51,-256.05,-192.73,-96.46,-36.19,-69.56,-195.13,-74.59,-66.44,-31.24,Upgrade
Dividends Paid,-3.75,-3.17,-2.82,-2.67,-2.16,-1.8,-1.81,-1.92,-2.06,-1.58,Upgrade
Share Issuance / Repurchase,-3.56,-7.05,-0.3,10.62,-0.07,0.16,-0.87,-1.83,0.23,27.17,Upgrade
Debt Issued / Paid,66.77,-15.07,-21.55,-10.07,-87.56,-1.56,52.94,37.95,6.2,8.95,Upgrade
Other Financing Activities,32.44,310.71,233.91,82.32,124.21,66.83,132.07,17.66,48.29,1.42,Upgrade
Financing Cash Flow,91.9,285.42,209.24,80.21,34.41,63.62,182.34,51.86,52.66,35.96,Upgrade
Net Cash Flow,-114.18,62.59,44.6,-0.57,17.62,4.15,0.12,-10.23,-3.15,13.22,Upgrade
Free Cash Flow,33.9,30.57,27.83,14.88,17.62,9.32,8.95,9.05,8.28,7.47,Upgrade
Free Cash Flow Growth,10.88%,9.86%,86.99%,-15.55%,89.03%,4.23%,-1.13%,9.29%,10.79%,-0.60%,Upgrade
Free Cash Flow Margin,43.83%,41.45%,47.46%,26.03%,32.91%,20.08%,21.64%,23.56%,22.68%,21.19%,Upgrade
Free Cash Flow Per Share,6.00,5.34,4.71,2.67,3.16,2.00,1.92,1.92,1.77,1.61,Upgrade
