Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Net Income,50.68,49.8,-35.66,-10.43,36.63,27.2,26.16,80.05,61.05,51.54,Upgrade
Depreciation & Amortization,1.23,2.69,4.2,4.22,1.3,1.4,1.31,1.01,0.82,0.44,Upgrade
Share-Based Compensation,10.39,10,11.71,11.59,13.26,14.72,14.89,10.9,8.14,6.46,Upgrade
Other Operating Activities,-7.21,12.84,66.88,52.1,-13.72,5.2,12.56,63.15,12.62,11.69,Upgrade
Operating Cash Flow,55.09,75.32,47.14,57.49,37.47,48.51,54.91,155.11,82.63,70.12,Upgrade
Operating Cash Flow Growth,-26.86%,59.79%,-18.01%,53.43%,-22.76%,-11.66%,-64.60%,87.72%,17.83%,524.21%,Upgrade
Capital Expenditures,-0.22,-0.29,-0.47,-0.05,-0.07,-0.3,-1.07,-2.62,-4.89,-6.21,Upgrade
Acquisitions,0,2.36,12.37,0,-239.31,-2.13,-11.82,0,1.35,0,Upgrade
Change in Investments,-37.44,-101.7,-1.25,-17.61,57.61,-34.59,-76.38,-9.7,-2.29,-0.82,Upgrade
Investing Cash Flow,-37.66,-99.63,10.64,-17.66,-181.78,-37.02,-89.27,-12.32,-5.83,-7.03,Upgrade
Dividends Paid,-19.36,-19.46,-20.11,-20.39,-19.24,-43.78,-43.66,-78.54,-10.79,0,Upgrade
Share Issuance / Repurchase,-3.42,-33.69,-30.91,-2.18,-2.69,-7.36,-39.18,-19.6,-4.99,-0.03,Upgrade
Debt Issued / Paid,0,150,-3.75,-21,200,0,0,0,0,0,Upgrade
Other Financing Activities,-,-4.3,-5.41,-,-8.87,-,-,-,-,-,Upgrade
Financing Cash Flow,-22.78,92.55,-60.18,-43.57,169.2,-51.14,-82.84,-98.14,-15.77,-0.03,Upgrade
Net Cash Flow,-8.61,67.28,-1.55,-2.81,23.59,-38.53,-117.35,44.79,60.97,63.07,Upgrade
Free Cash Flow,54.87,75.03,46.66,57.44,37.4,48.21,53.84,152.5,77.74,63.91,Upgrade
Free Cash Flow Growth,-26.87%,60.78%,-18.76%,53.60%,-22.43%,-10.45%,-64.69%,96.17%,21.63%,478.71%,Upgrade
Free Cash Flow Margin,18.21%,24.65%,18.67%,21.55%,13.64%,21.12%,24.59%,51.01%,42.30%,42.76%,Upgrade
Free Cash Flow Per Share,0.38,0.52,0.31,0.38,0.26,0.36,0.40,1.11,0.59,0.51,Upgrade
