Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,583.41,279.35,157.09,191.64,64.18,105.03,114.92,137.54,135.45,126.26,Upgrade
Depreciation & Amortization,7.98,7.39,7.43,8.16,7.04,6.94,6.43,5.41,4.56,3.77,Upgrade
Share-Based Compensation,0,0,0,0,0,0,-9.58,-11.41,-1.77,-6.31,Upgrade
Other Operating Activities,-340.94,98.16,98.74,77.11,145.88,85.55,62.69,21.05,-15.15,11.26,Upgrade
Operating Cash Flow,250.45,384.91,263.26,276.92,217.1,197.53,174.46,152.59,123.09,134.97,Upgrade
Operating Cash Flow Growth,-34.93%,46.21%,-4.93%,27.55%,9.91%,13.22%,14.34%,23.97%,-8.80%,272.42%,Upgrade
Capital Expenditures,-5.51,-8.31,-5.77,-6.96,-5.92,-9.11,-14.47,-9.96,-6.85,-16.04,Upgrade
Acquisitions,0,0,0,0,0,0.41,-0.85,7.5,0,0,Upgrade
Change in Investments,57.44,-262.69,-153.7,-157.55,-112.93,-55.46,-30.58,-53.63,35.15,-86.29,Upgrade
Other Investing Activities,-3.05,-3.82,-8.52,-20.25,-15.36,-17.05,-7.72,-4.51,-5.53,0.4,Upgrade
Investing Cash Flow,48.88,-274.83,-167.99,-184.75,-134.21,-81.21,-53.62,-60.6,22.77,-101.93,Upgrade
Dividends Paid,-364.85,-135.33,-87.91,-85.59,-83.1,-113.81,-122.49,-119.58,-159.86,-93.14,Upgrade
Share Issuance / Repurchase,-0.47,1.84,8.65,9.49,6.08,3.5,-0.74,-3.36,3.39,0.32,Upgrade
Debt Issued / Paid,0,50,0,0,0,0,0,0,0,50.07,Upgrade
Other Financing Activities,-,-,-,-,-,-,9.58,11.41,1.77,4.87,Upgrade
Financing Cash Flow,-365.31,-83.49,-79.26,-76.1,-77.02,-110.31,-113.65,-111.53,-154.71,-37.88,Upgrade
Net Cash Flow,-65.99,26.59,16.01,16.06,5.87,6,7.19,-19.54,-8.85,-4.85,Upgrade
Free Cash Flow,244.93,376.6,257.49,269.96,211.18,188.42,160,142.63,116.24,118.93,Upgrade
Free Cash Flow Growth,-34.96%,46.26%,-4.62%,27.83%,12.08%,17.76%,12.18%,22.70%,-2.26%,449.77%,Upgrade
Free Cash Flow Margin,14.42%,31.94%,26.18%,26.90%,25.81%,23.63%,19.60%,17.95%,15.00%,16.85%,Upgrade
Free Cash Flow Per Share,5.40,8.33,5.72,6.04,4.76,4.28,3.65,3.29,2.70,2.78,Upgrade
