Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,35.75,27.83,18.39,23.72,21.75,9.79,10.87,11.02,10.29,9.32,Upgrade
Depreciation & Amortization,3.8,3.44,3.65,2.7,2.85,2.29,1.8,1.76,2.06,1.99,Upgrade
Share-Based Compensation,0.73,0.36,0.43,0.32,0.19,0.13,0.06,0,0,0,Upgrade
Other Operating Activities,-1.08,10.49,3,-1.02,4.76,4.79,-0.61,1.61,-1.54,6.68,Upgrade
Operating Cash Flow,39.2,42.13,25.47,25.72,29.54,17.01,12.12,14.38,10.82,17.99,Upgrade
Operating Cash Flow Growth,-6.94%,65.39%,-0.98%,-12.93%,73.72%,40.31%,-15.70%,32.95%,-39.87%,93.34%,Upgrade
Capital Expenditures,-0.72,-1.36,-0.66,-1.39,-1.74,-1.75,-0.42,-1.74,-3.15,-2.21,Upgrade
Acquisitions,-7.38,0,34.72,-0.64,-2.58,6.44,0,-0.17,0.23,0.15,Upgrade
Change in Investments,-311.43,61.05,-149.53,11.26,-47.9,-56.97,-60.08,-63.96,-37.92,-39.35,Upgrade
Other Investing Activities,-12.2,0.84,0.62,-1.21,-1.39,0.32,1.05,1.72,-3.29,3.29,Upgrade
Investing Cash Flow,-331.72,60.52,-114.85,8.02,-53.62,-51.95,-59.44,-64.14,-44.13,-38.13,Upgrade
Dividends Paid,-9.12,-8.97,-8.69,-6.92,-6.26,-5.23,-4.84,-4.82,-4.62,-4.54,Upgrade
Share Issuance / Repurchase,-5.97,-1.46,0.82,0.89,0.54,0.48,0.56,0.5,0.38,0.45,Upgrade
Debt Issued / Paid,-6.95,-22.31,-16.97,-18.43,-13.34,17.67,-2.86,-14.93,-5.12,24.5,Upgrade
Other Financing Activities,-227.41,240.86,399.21,64.17,49.6,37.54,54.64,68.1,44.23,-33.53,Upgrade
Financing Cash Flow,-249.45,208.13,374.37,39.71,30.54,50.46,47.5,48.85,34.87,-13.13,Upgrade
Net Cash Flow,-541.97,310.78,285,73.45,6.46,15.51,0.17,-0.92,1.56,-33.27,Upgrade
Free Cash Flow,38.48,40.76,24.81,24.33,27.8,15.26,11.71,12.64,7.67,15.77,Upgrade
Free Cash Flow Growth,-5.59%,64.27%,1.98%,-12.48%,82.23%,30.33%,-7.40%,64.88%,-51.39%,117.45%,Upgrade
Free Cash Flow Margin,36.57%,43.38%,29.53%,31.61%,38.92%,25.22%,23.52%,26.33%,16.80%,35.96%,Upgrade
Free Cash Flow Per Share,4.52,4.69,2.85,3.44,3.95,2.17,1.93,2.10,1.27,2.63,Upgrade
