Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,38.09,43.52,29.35,25.74,24.92,18.46,19.58,17.72,17.65,5.72,Upgrade
Depreciation & Amortization,4.03,3.64,4.25,4.21,3.21,2.98,2.85,2.79,3.01,1.25,Upgrade
Share-Based Compensation,-5.05,1.9,5.37,-2.19,1.37,-1.33,-1.58,0.07,0.49,0.14,Upgrade
Other Operating Activities,5.28,-8.29,-1.8,9.32,3.12,8.49,7.2,8.6,3.06,5.95,Upgrade
Operating Cash Flow,42.36,40.77,37.18,37.08,32.63,28.59,28.05,29.18,24.2,13.06,Upgrade
Operating Cash Flow Growth,3.89%,9.66%,0.27%,13.65%,14.10%,1.92%,-3.86%,20.58%,85.35%,13.08%,Upgrade
Capital Expenditures,-7.66,-4.83,-1.86,-5.6,-3.67,-6.25,-6.76,-4.41,-1.05,-0.61,Upgrade
Acquisitions,0,12.15,0,0,0,2.3,-2.05,-3.05,0,22.39,Upgrade
Change in Investments,-450,-449.23,-197.69,-176.38,-132.91,-179.11,-174.4,-81.96,-73.8,-41.27,Upgrade
Other Investing Activities,-10.15,1.8,-1.7,-2.74,1.77,-1.51,-3.15,-,0.42,1.34,Upgrade
Investing Cash Flow,-467.82,-440.1,-201.24,-184.72,-134.81,-184.56,-186.36,-89.42,-74.44,-18.16,Upgrade
Dividends Paid,-11.33,-10.79,-10.52,-10.13,-9.69,-9.32,-9.17,-9.32,-9.36,-5.51,Upgrade
Share Issuance / Repurchase,-1.25,-2.36,-6.89,-0.63,0,0,-0.6,-5.19,-0.11,0,Upgrade
Debt Issued / Paid,112.77,-62.06,-87.11,60.48,-49,32.58,42.16,45.98,-6.1,-14.87,Upgrade
Other Financing Activities,83.2,526.28,465.62,96.47,156,130.26,132.95,30.25,45.92,28.95,Upgrade
Financing Cash Flow,183.4,451.07,361.1,146.18,97.31,153.52,165.33,61.73,30.35,8.57,Upgrade
Net Cash Flow,-242.07,51.74,197.04,-1.46,-4.87,-2.45,7.02,1.49,-19.88,3.47,Upgrade
Free Cash Flow,34.7,35.94,35.32,31.48,28.96,22.35,21.29,24.77,23.15,12.44,Upgrade
Free Cash Flow Growth,-3.47%,1.76%,12.22%,8.68%,29.60%,4.97%,-14.06%,7.01%,86.07%,43.85%,Upgrade
Free Cash Flow Margin,32.11%,33.12%,39.67%,37.24%,35.84%,28.67%,29.32%,35.89%,33.53%,29.21%,Upgrade
Free Cash Flow Per Share,4.84,5.00,4.83,4.26,3.92,3.02,2.88,3.30,3.07,2.63,Upgrade
