Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,274.17,385.84,279.38,238.56,242.4,207.42,216.59,185.76,178.47,165.5,Upgrade
Other Operating Activities,88.45,-30.73,-9.37,-15.81,36.89,-5.01,-47.06,7.03,2.44,-10.04,Upgrade
Operating Cash Flow,362.61,355.11,270.01,222.76,279.28,202.41,169.53,192.79,180.91,155.46,Upgrade
Operating Cash Flow Growth,2.11%,31.52%,21.22%,-20.24%,37.98%,19.39%,-12.06%,6.57%,16.37%,55.55%,Upgrade
Acquisitions,-1.77,-3.4,-0.15,-11.51,-16.59,-20.11,-6.11,-9.23,-18.96,-29.21,Upgrade
Investing Cash Flow,-1.77,-3.4,-0.15,-11.51,-16.59,-20.11,-6.11,-9.23,-18.96,-29.21,Upgrade
Dividends Paid,-361.02,-357.46,-270.88,-222.49,-280.72,-202.39,-169.73,-192.3,-182.72,-142.95,Upgrade
Other Financing Activities,0.18,5.75,1.01,11.24,18.03,20.09,6.31,8.74,20.77,16.7,Upgrade
Financing Cash Flow,-360.85,-351.71,-269.87,-211.24,-262.69,-182.3,-163.42,-183.56,-161.96,-126.25,Upgrade
Free Cash Flow,362.61,355.11,270.01,222.76,279.28,202.41,169.53,192.79,180.91,155.46,Upgrade
Free Cash Flow Growth,2.11%,31.52%,21.22%,-20.24%,37.98%,19.39%,-12.06%,6.57%,16.37%,55.55%,Upgrade
Free Cash Flow Margin,118.69%,85.30%,87.55%,83.65%,103.19%,87.10%,70.82%,91.77%,90.04%,83.62%,Upgrade
Free Cash Flow Per Share,3.61,3.60,2.81,2.32,2.90,2.16,1.79,1.97,1.86,1.69,Upgrade
