Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,9.62,7.49,6.93,5.9,6.67,3.7,6.74,7.59,7.45,7.15,Upgrade
Depreciation & Amortization,1.28,1.17,1.12,0.91,0.94,1,0.98,1.04,1.19,1.14,Upgrade
Share-Based Compensation,0.16,0.16,0.17,0.16,0.17,0.21,0.19,0.12,0.12,-0.01,Upgrade
Other Operating Activities,2.71,8.66,5.82,6.52,4.39,5.7,2.18,1.66,0.94,2.93,Upgrade
Operating Cash Flow,13.76,17.49,14.04,13.5,12.17,10.62,10.08,10.4,9.69,11.21,Upgrade
Operating Cash Flow Growth,-21.33%,24.55%,4.05%,10.89%,14.62%,5.36%,-3.11%,7.34%,-13.56%,1.11%,Upgrade
Capital Expenditures,-2.1,-2.11,-1.9,-1.04,-0.08,-2.91,-0.99,-0.46,-1.81,-0.34,Upgrade
Acquisitions,0,0,0,-0.32,0,0,0,0,0,0,Upgrade
Change in Investments,-87.07,99.56,-286.11,-24.93,17.72,28.92,-50.4,-59.68,-30.92,-25.95,Upgrade
Other Investing Activities,0.81,1.16,-,1.55,-,-,-,-,1.27,-,Upgrade
Investing Cash Flow,-88.35,98.62,-288.01,-24.74,17.63,26.01,-51.39,-60.14,-31.45,-26.28,Upgrade
Dividends Paid,-5.38,-5.37,-5.36,-4.87,-4.71,-4.7,-4.69,-4.54,-4.34,-4.29,Upgrade
Share Issuance / Repurchase,0,0,0.09,0,0.03,0.09,0,-0.36,0,0.13,Upgrade
Debt Issued / Paid,14.81,-90.51,50.86,53.48,-66.03,3.72,45.98,-10.13,-8.99,1.61,Upgrade
Other Financing Activities,14.51,16.7,196.19,16.46,35.54,-39.47,6.75,57.31,41.46,12.1,Upgrade
Financing Cash Flow,23.95,-79.18,241.78,65.06,-35.18,-40.36,48.05,42.28,28.13,9.55,Upgrade
Net Cash Flow,-50.64,36.93,-32.19,53.82,-5.37,-3.73,6.74,-7.46,6.37,-5.52,Upgrade
Free Cash Flow,11.66,15.38,12.15,12.46,12.09,7.71,9.09,9.95,7.88,10.87,Upgrade
Free Cash Flow Growth,-24.18%,26.64%,-2.46%,3.03%,56.84%,-15.20%,-8.61%,26.18%,-27.49%,0.75%,Upgrade
Free Cash Flow Margin,25.54%,34.75%,28.85%,35.78%,34.38%,21.41%,26.10%,27.89%,22.14%,32.31%,Upgrade
Free Cash Flow Per Share,2.09,2.75,2.18,2.46,2.47,1.58,1.87,2.04,1.62,2.23,Upgrade
