Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,15.69,10.1,8.96,15.17,14.02,8.64,7.39,6.81,6.22,7.27,Upgrade
Depreciation & Amortization,0.71,1.15,0.81,0.66,1.35,1.34,1.43,1.46,1.45,1.29,Upgrade
Share-Based Compensation,0.37,0.24,0.43,0.35,0.74,0.1,0.03,0.03,0.03,0.03,Upgrade
Other Operating Activities,6.94,5.07,3.6,-0.02,-4.77,-2.52,0.62,0.97,1.31,3.32,Upgrade
Operating Cash Flow,23.7,16.55,13.8,16.16,11.34,7.56,9.46,9.26,9,11.9,Upgrade
Operating Cash Flow Growth,43.20%,19.93%,-14.60%,42.45%,50.15%,-20.12%,2.09%,2.91%,-24.37%,22.57%,Upgrade
Capital Expenditures,-2.14,-1.24,-1.14,-0.94,-1.02,-1.13,-1.07,-0.7,-0.77,-1.15,Upgrade
Acquisitions,0,0,-0.05,-0.05,-0.02,-0.5,-0.1,-0.15,-0.1,0,Upgrade
Change in Investments,-172.09,-317.24,-66.29,-21.55,-11.27,-20.3,-78.29,-41.85,-64.06,-5.59,Upgrade
Other Investing Activities,-,-0.89,1.93,-0.22,0.16,1.06,2.45,0.97,1.31,9.2,Upgrade
Investing Cash Flow,-174.23,-319.37,-65.55,-22.76,-12.16,-20.86,-77.01,-41.72,-63.62,2.47,Upgrade
Dividends Paid,-7.5,-7.49,-7.47,-7.46,-4.73,-2.87,0,0,0,0,Upgrade
Share Issuance / Repurchase,0.03,0,0,0,0,0.01,0.01,0,0.1,0.01,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,-1.8,0,0,Upgrade
Other Financing Activities,-22.62,235.46,134.29,12.72,117.95,11.07,54.82,56.43,22.88,-20.8,Upgrade
Financing Cash Flow,-30.09,227.97,126.82,5.26,113.22,8.2,54.83,54.63,22.98,-20.79,Upgrade
Net Cash Flow,-180.62,-74.85,75.07,-1.34,112.4,-5.1,-12.72,22.17,-31.64,-6.42,Upgrade
Free Cash Flow,21.56,15.31,12.66,15.22,10.32,6.43,8.39,8.56,8.23,10.76,Upgrade
Free Cash Flow Growth,40.82%,20.94%,-16.80%,47.44%,60.57%,-23.35%,-2.07%,3.98%,-23.45%,20.94%,Upgrade
Free Cash Flow Margin,46.77%,41.46%,36.50%,35.28%,25.62%,18.11%,25.72%,27.70%,27.80%,40.65%,Upgrade
Free Cash Flow Per Share,1.26,0.90,0.75,0.90,0.61,0.38,0.50,0.51,0.49,0.64,Upgrade
