Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,193.1,167.63,99.59,134.88,125.81,86.44,70.67,66.17,63.89,54.32,Upgrade
Depreciation & Amortization,22.05,20.04,18.42,15.99,13.55,11.79,12.38,11.9,11.35,11.08,Upgrade
Share-Based Compensation,-1.38,0.2,1.02,0.35,0.24,-1.42,1.64,1.72,1.68,1.36,Upgrade
Other Operating Activities,12.51,16.06,35.83,7.74,0.41,12.94,5.85,-1.63,0.01,11.34,Upgrade
Operating Cash Flow,226.27,203.93,154.85,158.96,140.01,109.75,90.54,78.16,76.92,78.09,Upgrade
Operating Cash Flow Growth,10.95%,31.69%,-2.58%,13.53%,27.57%,21.21%,15.84%,1.61%,-1.50%,29.51%,Upgrade
Capital Expenditures,-19.79,-27.25,-66.45,-27.05,-51.86,-18.01,-10.84,-11.26,-11.49,-13.9,Upgrade
Acquisitions,121.1,-1.13,18.4,77.67,6.25,0,0,-4.01,174.28,0,Upgrade
Change in Investments,"-1,642.27",456.11,-857.76,-8.14,-244.29,-335.82,-96.7,-254.99,-352.02,-122.57,Upgrade
Other Investing Activities,21.79,-4.84,7.31,7.87,-3.89,4.04,9.52,4.96,5.85,5.39,Upgrade
Investing Cash Flow,"-1,519.17",422.89,-898.51,50.35,-293.8,-349.78,-98.02,-265.3,-183.38,-131.08,Upgrade
Dividends Paid,-48.46,-45.14,-42.47,-39.81,-30.27,-24.78,-22.77,-21.45,-19.54,-13.58,Upgrade
Share Issuance / Repurchase,7.65,-9.4,-1.31,0.88,-5.68,4.84,7.83,2.77,6.53,2.49,Upgrade
Debt Issued / Paid,0.3,58.05,0,-0.58,-4.38,0.4,0,-3.48,-7.55,-2.22,Upgrade
Other Financing Activities,"2,452.3",-197.22,536.06,274.22,-139.51,166.99,274.7,-106.42,183.37,-21.31,Upgrade
Financing Cash Flow,"2,411.78",-193.71,492.28,234.72,-179.83,147.45,259.76,-128.58,162.81,-34.63,Upgrade
Net Cash Flow,"1,118.89",433.11,-251.37,444.03,-333.62,-92.59,252.28,-315.72,56.36,-87.61,Upgrade
Free Cash Flow,206.49,176.68,88.41,131.9,88.15,91.74,79.71,66.9,65.43,64.19,Upgrade
Free Cash Flow Growth,16.87%,99.85%,-32.98%,49.64%,-3.92%,15.10%,19.15%,2.24%,1.93%,37.00%,Upgrade
Free Cash Flow Margin,37.73%,35.74%,23.19%,32.10%,23.08%,27.25%,26.63%,23.31%,23.82%,25.43%,Upgrade
Free Cash Flow Per Share,6.28,5.42,2.71,4.04,2.69,2.88,2.54,2.14,2.11,2.10,Upgrade
