Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-185.7,-3.8,-58.7,-14.1,57,50.3,146.7,163.2,183.2,143.2,Upgrade
Depreciation & Amortization,18.5,43.4,33.2,27.3,31.9,33.8,35.4,38.7,37.2,39.6,Upgrade
Share-Based Compensation,9.6,8,8.7,16.9,18.3,12.3,19.8,29.1,19.5,23.1,Upgrade
Other Operating Activities,200.3,41.6,84.1,152.7,194.6,68.6,-19.9,52.2,-109.4,-206.1,Upgrade
Operating Cash Flow,53.2,99.7,71.9,182.8,301.8,165,182,283.2,130.5,-0.2,Upgrade
Operating Cash Flow Growth,-46.64%,38.66%,-60.67%,-39.43%,82.91%,-9.34%,-35.73%,117.01%,-,-,Upgrade
Capital Expenditures,-6.1,18,-20.2,-29.9,-32.2,-30.6,-32.1,-18.9,-39,-26.1,Upgrade
Acquisitions,14.9,0,66.3,0,15.6,-105.2,0,0,0,0,Upgrade
Change in Investments,-6.7,-53.3,-88,-100.1,-262.9,54.1,-128.2,-176.2,-76.5,127,Upgrade
Other Investing Activities,-28.7,-20.6,17.6,-12.8,11.2,-39.6,15.2,1.5,-5.8,19.9,Upgrade
Investing Cash Flow,-26.6,-55.9,-24.3,-142.8,-268.3,-121.3,-145.1,-193.6,-121.3,120.8,Upgrade
Dividends Paid,-43.4,-43.7,-43,-43.1,-37.5,-33.2,-26.6,-22.7,-18.2,-15.8,Upgrade
Share Issuance / Repurchase,0,0,0,0,-31.7,-45.2,-47.1,-29.7,-50.8,-46.5,Upgrade
Debt Issued / Paid,0,0,-125,-0.6,0,125,0,0,-18.1,0,Upgrade
Other Financing Activities,-8.7,-9.2,141.2,1.9,1.6,1.4,1,1.8,4.7,2.8,Upgrade
Financing Cash Flow,-52.1,-52.9,-26.8,-41.8,-67.6,48,-72.7,-50.6,-82.4,-59.5,Upgrade
Net Cash Flow,-25.1,-2.7,11,-1.9,-36.9,90.6,-35.7,40.7,-76.4,61.6,Upgrade
Free Cash Flow,47.1,117.7,51.7,152.9,269.6,134.4,149.9,264.3,91.5,-26.3,Upgrade
Free Cash Flow Growth,-59.98%,127.66%,-66.19%,-43.29%,100.60%,-10.34%,-43.28%,188.85%,-,-,Upgrade
Free Cash Flow Margin,2.68%,5.53%,2.74%,7.80%,14.97%,7.58%,9.51%,17.54%,5.94%,-1.78%,Upgrade
Free Cash Flow Per Share,1.35,3.38,1.49,4.47,7.95,3.90,4.32,7.47,2.52,-0.70,Upgrade
