Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,75.95,74.63,59.31,73.61,67.11,51.56,45.34,45.95,42.95,33.15,Upgrade
Depreciation & Amortization,9.68,11.14,12.08,11.63,11.41,11.85,13.47,13.9,11.99,16.14,Upgrade
Share-Based Compensation,1.44,1.23,1.15,0.92,0.74,0.56,0.48,0.38,0.57,0.44,Upgrade
Other Operating Activities,-20.48,-2.01,-26.5,0.26,14.94,-1.16,21.34,10.65,11.35,43.61,Upgrade
Operating Cash Flow,66.58,84.98,46.05,86.42,94.2,62.82,80.64,71.43,67.43,93.92,Upgrade
Operating Cash Flow Growth,-21.65%,84.54%,-46.72%,-8.26%,49.95%,-22.10%,12.89%,5.93%,-28.20%,-36.07%,Upgrade
Capital Expenditures,-16.13,-5.15,-7.44,-11.59,-6.99,-6.84,-9.7,-14.81,-17.75,-12.34,Upgrade
Acquisitions,0,0,0,0,-50.36,0,26.54,0,189.44,0,Upgrade
Change in Investments,-787.5,193.64,-127.87,-298.69,-344.25,38.45,-244.04,-207.46,-165.7,60.07,Upgrade
Other Investing Activities,2.35,2.23,3.97,15.12,20.27,49.77,28.46,26.08,29.88,76.95,Upgrade
Investing Cash Flow,-801.28,190.71,-131.35,-295.15,-381.32,81.38,-198.73,-196.2,35.87,124.69,Upgrade
Dividends Paid,-19.18,-18.8,-33.43,-29.05,-15.82,-12.89,-12.23,-12.29,-11.26,-7.96,Upgrade
Share Issuance / Repurchase,-55.59,-35.42,-21.44,3.31,1.32,3.25,2.11,3.36,1.93,1.24,Upgrade
Debt Issued / Paid,127.91,-103.13,-73.07,16.74,73.12,-92.15,9.91,-106.16,173.03,-44.84,Upgrade
Other Financing Activities,132.81,35.2,556.81,235.15,189,-79.92,198.89,220.39,-276.28,-343.26,Upgrade
Financing Cash Flow,185.95,-122.15,428.87,226.14,247.62,-181.71,198.68,105.3,-112.58,-394.83,Upgrade
Net Cash Flow,-548.75,153.54,343.57,17.41,-39.51,-37.52,80.59,-19.46,-9.28,-176.22,Upgrade
Free Cash Flow,50.45,79.82,38.61,74.83,87.21,55.98,70.94,56.62,49.68,81.59,Upgrade
Free Cash Flow Growth,-36.80%,106.77%,-48.41%,-14.19%,55.79%,-21.09%,25.30%,13.95%,-39.10%,-32.47%,Upgrade
Free Cash Flow Margin,22.17%,35.96%,19.66%,36.47%,44.21%,30.33%,38.92%,32.09%,27.89%,55.30%,Upgrade
Free Cash Flow Per Share,4.13,5.98,2.79,5.26,6.16,3.98,5.09,4.08,3.62,5.97,Upgrade
