Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,73.93,79.89,37.27,58.32,59.49,41.2,46.99,45.87,40.45,172.08,Upgrade
Depreciation & Amortization,8.16,10.45,12.39,8.88,10.15,11.4,13.79,12.73,11.17,13.43,Upgrade
Share-Based Compensation,3.42,3.43,2.97,2.99,2.92,2.46,1.33,3.13,4.22,4.93,Upgrade
Other Operating Activities,28.61,16.71,24.16,2,30.93,41.72,14.37,12.78,15.59,-105.9,Upgrade
Operating Cash Flow,114.12,110.49,76.79,72.19,103.49,96.78,76.49,74.51,71.43,84.53,Upgrade
Operating Cash Flow Growth,3.29%,43.88%,6.37%,-30.24%,6.92%,26.54%,2.66%,4.30%,-15.50%,114.61%,Upgrade
Capital Expenditures,-18.44,-22.16,-26,-7.2,-3.23,-6.53,-1.61,-5.82,-6.02,-6.29,Upgrade
Acquisitions,-1.74,-2.91,-8.44,1.96,-2.68,0.54,0.64,0.52,1,0.57,Upgrade
Change in Investments,-365.49,-636.28,-564.85,-124.77,-206.34,-293.38,-277.75,-317.26,-82.46,-454.76,Upgrade
Other Investing Activities,1.19,-0.94,2.34,1.04,1.1,3.24,1.51,7.41,4.35,18.43,Upgrade
Investing Cash Flow,-384.48,-662.3,-596.95,-128.97,-211.14,-296.13,-277.22,-315.14,-83.14,-442.05,Upgrade
Dividends Paid,-28.51,-26.96,-25.94,-25.71,-24.14,-21.3,-18.62,-26.14,-13.41,-6.74,Upgrade
Share Issuance / Repurchase,-20.06,-17.43,-4.75,-22.64,-32.82,-26.56,-17.27,-93.17,-142.33,0.07,Upgrade
Debt Issued / Paid,5,-22,-124.16,-67.62,194.38,-103,66,31,29.97,-7.47,Upgrade
Other Financing Activities,97.07,843.04,676.1,173.53,-9.86,348.15,174.76,323.14,174.13,243.62,Upgrade
Financing Cash Flow,53.5,776.65,521.25,57.57,127.55,197.3,204.88,234.82,48.36,229.49,Upgrade
Net Cash Flow,-216.86,224.84,1.1,0.79,19.89,-2.05,4.15,-5.81,36.66,-128.03,Upgrade
Free Cash Flow,95.68,88.33,50.8,65,100.26,90.25,74.88,68.69,65.42,78.24,Upgrade
Free Cash Flow Growth,8.33%,73.89%,-21.85%,-35.17%,11.09%,20.54%,9.01%,5.00%,-16.40%,119.22%,Upgrade
Free Cash Flow Margin,36.14%,32.87%,25.30%,29.61%,47.09%,43.63%,36.39%,34.34%,34.25%,39.25%,Upgrade
Free Cash Flow Per Share,3.51,3.16,1.80,2.29,3.44,3.00,2.43,2.19,1.82,1.86,Upgrade
