Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Net Income,34.2,-37.9,-7.9,-60.3,-24,-29.8,15.9,-77.7,72.1,52.4,Upgrade
Depreciation & Amortization,51.7,57,64.4,73.8,76.3,75.1,79.9,66.1,55.5,50.7,Upgrade
Other Operating Activities,-0.2,18,40.3,50,-23,87.2,25.1,45.7,-65.3,53,Upgrade
Operating Cash Flow,85.7,37.1,96.8,63.5,29.3,132.5,120.9,34.1,62.3,156.1,Upgrade
Operating Cash Flow Growth,131.00%,-61.67%,52.44%,116.72%,-77.89%,9.59%,254.55%,-45.26%,-60.09%,104.59%,Upgrade
Capital Expenditures,-53.8,-41.4,-40.8,-54.5,-57.8,-83.6,-82.8,-109.5,-84.9,-48.1,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,-11.5,-15.4,Upgrade
Change in Investments,-8.8,-3.1,-3.8,169.5,0,0,0,0,0,0,Upgrade
Investing Cash Flow,-62.6,-44.5,-44.6,115,-57.8,-83.6,-82.8,-109.5,-96.4,-63.5,Upgrade
Share Issuance / Repurchase,0,90.9,0,49.5,0,1.7,-11.7,-0.4,-149.3,1.1,Upgrade
Debt Issued / Paid,-4,-121.2,-6.5,-55.9,-9.8,-9.8,-30.3,-9.8,115.2,18.7,Upgrade
Other Financing Activities,-398.8,9.3,355.7,-75.4,-6.2,-8,-3.4,-0.5,-,-21.5,Upgrade
Financing Cash Flow,-402.8,-21,349.2,-81.8,-16,-16.1,-45.4,-10.7,-34.1,-1.7,Upgrade
Net Cash Flow,-379.7,-28.4,401.4,96.7,-44.5,32.8,-7.3,-86.1,-68.2,90.9,Upgrade
Free Cash Flow,31.9,-4.3,56,9,-28.5,48.9,38.1,-75.4,-22.6,108,Upgrade
Free Cash Flow Growth,-,-,522.22%,-,-,28.35%,-,-,-,510.17%,Upgrade
Free Cash Flow Margin,2.43%,-0.33%,4.60%,0.70%,-1.97%,3.05%,2.34%,-4.90%,-1.46%,7.33%,Upgrade
Free Cash Flow Per Share,0.33,-0.05,0.72,0.13,-0.44,0.78,0.61,-1.21,-0.35,1.51,Upgrade
