Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,130.21,110.65,80.08,51.56,88.68,21.67,-96.49,13.43,57.11,-14.42,Upgrade
Depreciation & Amortization,3.3,3.3,3.76,5.23,5.53,5.98,6.39,5.93,5.73,4.84,Upgrade
Share-Based Compensation,7.59,8.63,6.43,5.69,3.45,3.25,2.76,1.98,2.64,3.16,Upgrade
Other Operating Activities,-20.12,-38.69,30.41,4.41,-271.62,-58.99,-74.63,-256.22,-115.48,-32.58,Upgrade
Operating Cash Flow,120.98,83.89,120.69,66.88,-173.96,-28.09,-161.97,-234.88,-49.99,-39.01,Upgrade
Operating Cash Flow Growth,44.21%,-30.49%,80.45%,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-5.13,-1.55,-3.72,-2.01,-2.38,0.43,-7.48,-8.67,-6.55,-8.96,Upgrade
Acquisitions,0,7.36,3.94,20.2,21.08,44.49,12.04,12.65,-193.6,0,Upgrade
Change in Investments,-824.77,-317.95,"-1,249.16",-816.97,58.2,-130.69,-154.34,497.35,-218.67,-648.4,Upgrade
Other Investing Activities,1.8,6.24,20.28,5.5,7.57,1.45,-5.15,-,-,-,Upgrade
Investing Cash Flow,-828.1,-305.9,"-1,228.66",-793.27,84.47,-84.32,-154.94,501.32,-418.81,-657.36,Upgrade
Share Issuance / Repurchase,-59.68,-36.57,0.87,0.26,0.11,-0.2,74.81,0,0.1,3.28,Upgrade
Debt Issued / Paid,0,0,98.12,-0.01,-0.12,-0.06,-0.65,-18.49,-1.81,2.67,Upgrade
Other Financing Activities,"1,053.2",514.85,410.03,"1,116.32",-265.13,22.54,86.65,-207.03,348.8,959.77,Upgrade
Financing Cash Flow,993.52,478.28,509.02,"1,116.56",-265.14,22.28,160.81,-225.52,347.09,965.72,Upgrade
Net Cash Flow,286.41,256.27,-598.96,390.17,-354.63,-90.13,-156.1,40.93,-121.71,269.36,Upgrade
Free Cash Flow,115.85,82.34,116.96,64.87,-176.34,-27.66,-169.46,-243.55,-56.54,-47.97,Upgrade
Free Cash Flow Growth,40.69%,-29.60%,80.31%,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,33.35%,26.35%,42.82%,26.91%,-65.06%,-14.16%,-131.27%,-121.23%,-39.46%,-39.28%,Upgrade
Free Cash Flow Per Share,2.07,1.45,2.03,1.14,-3.12,-0.49,-3.06,-6.45,-1.50,-1.27,Upgrade
