Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,-44.67,-35.53,-5.84,-1.81,-0.93,-1.5,-6.9,-17.21,-21.18,-8.18,Upgrade
Depreciation & Amortization,10.92,11.97,7.07,5.63,4.51,4.23,3.85,2.54,1.67,0.89,Upgrade
Share-Based Compensation,33.39,28.23,8.91,6.85,4.78,3.42,2.95,3,4.08,1.94,Upgrade
Other Operating Activities,-7.64,2.8,11.4,5.49,4.32,3.52,5.11,1.24,4.62,4.32,Upgrade
Operating Cash Flow,-8,7.46,21.54,16.16,12.68,9.67,5.01,-10.43,-10.8,-1.02,Upgrade
Operating Cash Flow Growth,-,-65.38%,33.34%,27.42%,31.18%,93.09%,-,-,-,-,Upgrade
Capital Expenditures,-17.09,-12.36,-7.45,-5.37,-56.94,-3.13,-1.94,-4.89,-5.63,-1.47,Upgrade
Acquisitions,-15.03,0,-48.13,0,0,0,0,0,0,0,Upgrade
Change in Investments,-33.8,-37.8,-21.22,-19.74,-20.45,-7.15,-4.37,-5.03,-6.29,-5.29,Upgrade
Other Investing Activities,-1.6,-1.76,0.06,-2.89,-4.07,-2.78,-0.2,-,-,0.77,Upgrade
Investing Cash Flow,-67.52,-51.91,-76.75,-28.01,-81.45,-13.06,-6.51,-9.92,-11.93,-6,Upgrade
Share Issuance / Repurchase,-3.47,3.61,198.28,2.98,69.27,2.55,3.75,1.34,72.97,0.61,Upgrade
Debt Issued / Paid,68.57,0,-26.24,13.17,3.43,4.4,4.99,-14.9,-15,20,Upgrade
Other Financing Activities,-4.36,-4.73,-1.19,-2.11,-1.47,-1.86,-1.06,-0.64,-0.1,-3.06,Upgrade
Financing Cash Flow,60.74,-1.13,170.85,14.04,71.23,5.08,7.67,-14.21,57.86,17.55,Upgrade
Net Cash Flow,-16.23,-45.33,115.63,2.62,1.65,2.07,6.28,-35.14,35.16,10.71,Upgrade
Free Cash Flow,-25.09,-4.9,14.09,10.78,-44.26,6.54,3.07,-15.32,-16.43,-2.5,Upgrade
Free Cash Flow Growth,-,-,30.68%,-,-,113.21%,-,-,-,-,Upgrade
Free Cash Flow Margin,-2.77%,-0.70%,2.81%,2.81%,-14.56%,2.69%,1.63%,-10.42%,-14.18%,-2.98%,Upgrade
Free Cash Flow Per Share,-0.61,-0.12,0.39,0.31,-1.39,0.22,0.11,-0.55,-1.27,-1.90,Upgrade
