Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,"1,314.2",824.2,793,"1,100.3",523.4,994.2,931.4,867.1,402.1,847,Upgrade
Depreciation & Amortization,110.5,119.8,113.6,110.1,101.4,103.4,101.7,99.5,87.9,84.8,Upgrade
Other Operating Activities,-6,443.5,-437.3,396.2,911.7,66.5,88.5,325.5,733.6,99.7,Upgrade
Operating Cash Flow,"1,418.7","1,387.5",469.3,"1,606.6","1,536.5","1,164.1","1,121.6","1,292.1","1,223.6","1,031.5",Upgrade
Operating Cash Flow Growth,2.25%,195.65%,-70.79%,4.56%,31.99%,3.79%,-13.20%,5.60%,18.62%,-25.23%,Upgrade
Capital Expenditures,-102.2,-110.3,-119.1,-150.9,-144.1,-105.3,-85,-100.2,-114.5,-105.5,Upgrade
Acquisitions,0,0,0,0,-145.4,0,-129.2,-54.3,0,0,Upgrade
Change in Investments,-802.9,"-1,179.6",-463.1,"-1,138.8",-372.5,-394,-501.3,-900.1,-768.4,64.3,Upgrade
Other Investing Activities,-50.8,-50.7,314.5,-103.8,-268.1,-,-,341.6,-3.7,-378,Upgrade
Investing Cash Flow,-955.9,"-1,340.6",-267.7,"-1,393.5",-930.1,-499.3,-715.5,-713,-886.6,-419.2,Upgrade
Dividends Paid,-254.2,-239.4,-231.9,-229.2,-215.6,-196,-182.6,-174.2,-159.4,-146.5,Upgrade
Share Issuance / Repurchase,-196.1,-46.6,4.4,-394.2,-351.6,-391,-396.7,-411.5,-293.7,-305.8,Upgrade
Debt Issued / Paid,-14.8,88.1,14.1,348.8,30.7,-63.5,195.1,45.1,160.6,-116.2,Upgrade
Other Financing Activities,46.5,29,124.7,51.6,-53.3,-37.3,-34.4,-28.1,-36.1,-27,Upgrade
Financing Cash Flow,-418.6,-168.9,-88.7,-223,-589.8,-687.8,-418.6,-568.7,-328.6,-595.5,Upgrade
Net Cash Flow,44.2,-122,112.9,-9.9,16.6,-23,-12.5,10.4,8.4,16.8,Upgrade
Free Cash Flow,"1,316.5","1,277.2",350.2,"1,455.7","1,392.4","1,058.8","1,036.6","1,191.9","1,109.1",926,Upgrade
Free Cash Flow Growth,3.08%,264.71%,-75.94%,4.55%,31.51%,2.14%,-13.03%,7.47%,19.77%,-27.33%,Upgrade
Free Cash Flow Margin,10.98%,10.63%,2.66%,12.13%,12.01%,9.38%,9.38%,11.11%,10.54%,8.93%,Upgrade
Free Cash Flow Per Share,6.62,6.25,1.72,7.06,6.37,4.72,4.47,4.90,4.40,3.55,Upgrade
