Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,51.22,88.69,26.73,44.73,35.35,29.96,24.03,23.37,14.8,28.79,Upgrade
Depreciation & Amortization,12.69,11.65,13.31,10.86,8.8,7.36,6.44,3.92,3.88,3.46,Upgrade
Share-Based Compensation,10.77,7.4,5.6,5.15,5.26,3.66,4.16,3.64,2.31,1.57,Upgrade
Other Operating Activities,149.65,81.28,119.34,97.46,96.88,74.45,65.61,52.47,64.85,38.78,Upgrade
Operating Cash Flow,224.33,189.02,164.98,158.19,146.29,115.43,100.24,83.39,85.85,72.6,Upgrade
Operating Cash Flow Growth,18.68%,14.57%,4.29%,8.14%,26.73%,15.16%,20.20%,-2.86%,18.24%,25.78%,Upgrade
Capital Expenditures,-5.87,-3.59,-3.93,-5.75,-5.35,-4.21,-5.71,-3.37,-3.32,-4.16,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,-0.13,-0.58,Upgrade
Change in Investments,-435.89,-348.2,-86.34,-261.42,-192.45,-169.37,-148.55,-132.63,-59.96,-137.39,Upgrade
Other Investing Activities,-5.53,-3.27,-1.42,-1.6,-1.45,-6.36,-5.3,-10.55,-1.33,-0.56,Upgrade
Investing Cash Flow,-447.29,-355.06,-91.68,-268.76,-199.24,-179.93,-159.56,-146.55,-64.74,-142.69,Upgrade
Dividends Paid,-11.35,-9.54,-2.22,0,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-20.61,-67.44,-12.01,-25.03,0,0.31,-25.05,0,0.12,0.87,Upgrade
Debt Issued / Paid,240.53,330.21,-41.98,142.83,81.78,75.27,79.44,67.52,-21.5,69.31,Upgrade
Other Financing Activities,-2.99,-9.87,-1.64,-0.94,-0.69,-1.81,-0.49,-0.72,0.17,0.73,Upgrade
Financing Cash Flow,205.57,243.36,-57.85,116.86,81.08,73.77,53.91,66.8,-21.21,70.91,Upgrade
Net Cash Flow,-17.39,77.31,15.45,6.29,28.12,9.27,-5.42,3.64,-0.11,0.82,Upgrade
Free Cash Flow,218.46,185.43,161.05,152.45,140.93,111.23,94.53,80.03,82.53,68.44,Upgrade
Free Cash Flow Growth,17.81%,15.14%,5.64%,8.17%,26.71%,17.67%,18.12%,-3.03%,20.59%,22.81%,Upgrade
Free Cash Flow Margin,43.07%,43.29%,43.07%,42.86%,45.95%,40.82%,39.30%,36.83%,40.31%,40.11%,Upgrade
Free Cash Flow Per Share,23.50,18.48,14.73,13.37,12.09,9.63,7.99,6.23,6.50,5.44,Upgrade
