Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,78.12,91.8,46.92,65.72,50.54,44.09,19.51,27.27,22.23,21.19,Upgrade
Depreciation & Amortization,4.47,4.66,4.78,5.28,5.58,5.56,4.09,3.76,3.24,2.93,Upgrade
Share-Based Compensation,4.12,3.7,1.48,2.35,2.56,3.17,2.08,1.42,1.14,0.98,Upgrade
Other Operating Activities,22.75,2.18,-2,-0.2,27.33,15.84,7.63,6.9,3.11,7.71,Upgrade
Operating Cash Flow,109.46,102.34,51.18,73.15,86.01,68.66,33.31,39.34,29.72,32.81,Upgrade
Operating Cash Flow Growth,6.96%,99.96%,-30.03%,-14.95%,25.26%,106.15%,-15.34%,32.37%,-9.40%,-11.67%,Upgrade
Capital Expenditures,1.62,-5.88,-3.75,-2.45,-3.12,-3.96,-12.64,-5.89,-5.6,-3.84,Upgrade
Acquisitions,0,-3.82,0,0,0,0,-79.21,-2.97,-9.26,-2.17,Upgrade
Change in Investments,-901.43,-120.08,-863.64,-340.92,-428.02,-324.22,-222.74,-173.19,-21.44,24.07,Upgrade
Other Investing Activities,2.19,3,-,-,-0.18,-4.31,0.66,-8,-,3.54,Upgrade
Investing Cash Flow,-897.61,-126.78,-867.39,-343.37,-431.32,-332.49,-313.93,-190.04,-36.3,21.6,Upgrade
Dividends Paid,-24.61,-23.58,-17.54,-23.44,-23.5,-21.3,-17.02,-15.01,-13,-10.03,Upgrade
Share Issuance / Repurchase,-8.14,4.15,-1.63,1.39,-2.56,71.07,-0.92,-10.37,-1.83,-9.59,Upgrade
Debt Issued / Paid,227.04,-97.8,49.23,-166.09,74.34,-60.74,172.72,31.5,4.22,-80.02,Upgrade
Other Financing Activities,-143.48,811.96,880.88,474.06,331.04,292.38,122.87,144.94,16.53,-20.52,Upgrade
Financing Cash Flow,50.81,694.73,910.94,285.93,379.32,281.41,277.65,151.06,5.92,-120.15,Upgrade
Net Cash Flow,-737.35,670.29,94.73,15.71,34.01,17.58,-2.97,0.36,-0.65,-65.75,Upgrade
Free Cash Flow,111.08,96.46,47.43,70.7,82.89,64.7,20.66,33.45,24.13,28.97,Upgrade
Free Cash Flow Growth,15.16%,103.37%,-32.92%,-14.70%,28.11%,213.13%,-38.24%,38.65%,-16.70%,-20.77%,Upgrade
Free Cash Flow Margin,39.11%,34.24%,22.38%,31.26%,41.88%,33.61%,12.49%,23.47%,20.63%,26.82%,Upgrade
Free Cash Flow Per Share,3.80,3.27,1.62,2.41,2.83,2.42,0.78,1.71,1.49,1.78,Upgrade
