Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Net Income,194.56,350.78,211.85,167.87,115.89,83.23,76.57,45.14,103.73,75.3,Upgrade
Depreciation & Amortization,50.49,50.08,42.78,41.03,41.23,39.98,34.87,33.16,27.1,13.55,Upgrade
Share-Based Compensation,15.4,18.33,16.56,12.56,12.98,10.4,12.63,22.01,5.25,7.04,Upgrade
Other Operating Activities,-49.78,-116.14,41.68,23.28,16.7,-9.79,6.27,15.85,-24.54,-21.11,Upgrade
Operating Cash Flow,210.68,303.05,312.86,244.73,186.79,123.82,130.33,116.15,111.54,74.78,Upgrade
Operating Cash Flow Growth,-30.48%,-3.14%,27.84%,31.02%,50.86%,-5.00%,12.21%,4.13%,49.17%,-24.10%,Upgrade
Capital Expenditures,-37.22,-33.37,-34.6,-39.6,-67.48,-28.13,-31.67,-28.62,-23.08,-13.42,Upgrade
Acquisitions,0,0,0,0,0,-96.39,105.37,-276.58,-446.17,-449.02,Upgrade
Change in Investments,-81.39,362.35,93.08,-169.55,-321.41,-336.41,-239.29,-113.86,-229.04,250.42,Upgrade
Other Investing Activities,-11.62,10.92,24.34,6.82,-8.63,8.79,-3.2,-53.65,-56.91,-5.21,Upgrade
Investing Cash Flow,-130.24,339.9,82.83,-202.33,-397.52,-452.13,-168.79,-472.71,-755.2,-217.24,Upgrade
Share Issuance / Repurchase,-87.01,-390.61,0,0,0,0,0,-33.19,-16.82,-0.73,Upgrade
Debt Issued / Paid,1.92,-252.88,-362.38,4.82,428.68,407.08,81,459.75,698.07,340.2,Upgrade
Other Financing Activities,-22.36,-12.21,-40.82,-24.59,-262.3,-28.86,-37.75,-26.44,-54.93,-93.49,Upgrade
Financing Cash Flow,-107.45,-655.69,-403.2,-19.77,166.38,378.22,43.25,400.12,626.32,245.98,Upgrade
Net Cash Flow,-27,-12.74,-7.51,22.63,-44.35,49.9,4.8,43.56,-17.33,103.52,Upgrade
Free Cash Flow,173.46,269.68,278.26,205.13,119.32,95.69,98.66,87.53,88.46,61.35,Upgrade
Free Cash Flow Growth,-35.68%,-3.08%,35.65%,71.92%,24.69%,-3.01%,12.73%,-1.06%,44.18%,-33.50%,Upgrade
Free Cash Flow Margin,12.40%,16.70%,18.53%,14.68%,8.76%,8.06%,9.59%,7.75%,8.48%,7.93%,Upgrade
Free Cash Flow Per Share,7.18,8.95,8.85,6.57,4.21,3.68,3.84,3.40,3.42,2.49,Upgrade
