Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,46.93,43.09,41.2,41.56,41.57,35.12,30.88,25.89,23.01,21.3,Upgrade
Depreciation & Amortization,6.31,8.68,6.37,6.22,4.07,3.6,3.22,3.01,2.86,2.82,Upgrade
Share-Based Compensation,2.47,1.64,1.79,3.05,1.81,2.43,1.52,1.32,1.74,0.59,Upgrade
Other Operating Activities,-4.29,-2.62,-3.33,-0.84,11.92,6.01,-0.03,5.45,8.2,14.97,Upgrade
Operating Cash Flow,51.42,50.78,46.04,49.99,59.37,47.17,35.59,35.67,35.81,39.69,Upgrade
Operating Cash Flow Growth,1.27%,10.31%,-7.91%,-15.81%,25.87%,32.55%,-0.23%,-0.38%,-9.77%,13.32%,Upgrade
Capital Expenditures,3,-7.7,-3.01,-2.88,-5.69,-8.89,-7.25,-5.49,-6.24,-3.02,Upgrade
Change in Investments,-236.77,-156.3,201.8,162.22,-367.08,-321.82,-394.9,-411.32,-297.4,-336.42,Upgrade
Other Investing Activities,-,-20,-,-,-18.56,-25,0.39,-,-16.86,0.43,Upgrade
Investing Cash Flow,-233.77,-183.99,198.8,159.35,-391.33,-355.71,-401.76,-416.81,-320.5,-339.01,Upgrade
Dividends Paid,-18.59,-18.26,-17.42,-17.25,-15.59,-13.7,-12.08,-10.76,-9.74,-6.9,Upgrade
Share Issuance / Repurchase,-17.63,-13.89,-8.12,-36.75,16.24,22.99,44.62,4.58,2.95,3.49,Upgrade
Debt Issued / Paid,99.68,4.2,-224.64,-222.77,46.01,118.71,7.25,94.64,86.02,146.83,Upgrade
Other Financing Activities,149.39,-6.34,177.57,59.04,262.98,213.28,323.67,299.36,202.9,149.21,Upgrade
Financing Cash Flow,212.85,-34.29,-72.62,-217.72,309.64,341.28,363.47,387.83,282.14,292.63,Upgrade
Net Cash Flow,30.5,-167.51,172.21,-8.39,-22.31,32.74,-2.71,6.69,-2.55,-6.69,Upgrade
Free Cash Flow,54.43,43.08,43.03,47.11,53.69,38.28,28.34,30.18,29.57,36.67,Upgrade
Free Cash Flow Growth,26.33%,0.13%,-8.67%,-12.25%,40.24%,35.08%,-6.11%,2.08%,-19.36%,24.51%,Upgrade
Free Cash Flow Margin,43.27%,35.33%,38.04%,42.54%,50.39%,38.33%,30.42%,37.71%,41.56%,55.11%,Upgrade
Free Cash Flow Per Share,2.38,1.82,1.80,1.91,2.12,1.55,1.20,1.44,1.43,1.79,Upgrade
