Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,71.11,52.99,53.84,48.87,46.58,29.13,38.41,30.2,33.77,31.53,Upgrade
Depreciation & Amortization,6.11,6.15,6.09,4.83,4.16,4.43,4.97,5.49,5.98,5.48,Upgrade
Share-Based Compensation,0.83,0.81,0.82,0.8,0.75,0.71,0.68,0.68,1.07,0.73,Upgrade
Other Operating Activities,0.74,-4.88,16.67,-4.6,5.96,15.87,-2.87,4.89,17.02,24.95,Upgrade
Operating Cash Flow,78.79,55.07,77.43,49.9,57.45,50.14,41.19,41.26,57.84,62.7,Upgrade
Operating Cash Flow Growth,43.07%,-28.88%,55.16%,-13.14%,14.59%,21.71%,-0.15%,-28.68%,-7.74%,14.88%,Upgrade
Capital Expenditures,-1.43,-3.84,-3.91,-1.1,-2.01,-2.98,-3.05,-3.5,-5.3,-2.52,Upgrade
Acquisitions,0,-23.09,0,-32.83,0,0,16.9,0,0,177.61,Upgrade
Change in Investments,-432.26,-275.23,-12.34,0.31,-34.09,-25.11,-59.48,21.52,37.8,-196.17,Upgrade
Other Investing Activities,-,-10,-,0.76,1.78,1.42,1.58,1.64,3.03,4.71,Upgrade
Investing Cash Flow,-433.69,-312.16,-16.25,-32.87,-34.32,-26.67,-44.05,19.66,35.54,-16.37,Upgrade
Dividends Paid,-14.46,-14.18,-14.27,-12.65,-12.5,-30.56,-12.36,-12.63,-12.95,-12.77,Upgrade
Share Issuance / Repurchase,-27.7,-42.47,-9.22,-0.32,-0.39,-0.5,-19.4,-8.7,-14.63,-0.16,Upgrade
Debt Issued / Paid,-28.9,-23.69,10.63,-55.15,11.97,-23.44,34.84,-14.1,-56.58,-42.06,Upgrade
Other Financing Activities,-39.55,367.99,481.73,104.11,-21.93,30.12,-13.91,-14.9,-2.15,-7.54,Upgrade
Financing Cash Flow,-110.61,287.65,468.87,36,-22.84,-24.37,-10.83,-50.33,-86.31,-62.53,Upgrade
Net Cash Flow,-465.51,30.56,530.04,53.04,0.28,-0.91,-13.68,10.59,7.07,-16.2,Upgrade
Free Cash Flow,77.36,51.23,73.52,48.8,55.44,47.16,38.14,37.76,52.55,60.18,Upgrade
Free Cash Flow Growth,51.00%,-30.31%,50.66%,-11.97%,17.56%,23.63%,1.02%,-28.14%,-12.67%,38.28%,Upgrade
Free Cash Flow Margin,36.19%,27.99%,41.23%,29.50%,37.20%,34.05%,25.67%,27.17%,36.61%,43.03%,Upgrade
Free Cash Flow Per Share,6.33,3.88,5.36,3.79,4.52,3.86,3.10,2.94,3.97,4.52,Upgrade
