Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,128.31,123.45,100.34,102.95,98.93,62.73,49.69,38.31,32.05,25.09,Upgrade
Depreciation & Amortization,25.65,28.18,27.95,24.14,16.94,15.37,11.73,8.89,8.46,8.6,Upgrade
Share-Based Compensation,8.97,7.86,7.14,4,3.72,2.75,1.8,1.42,1.19,1.08,Upgrade
Other Operating Activities,2.86,2.52,27.75,-42.76,82.96,172.51,-84.12,12.19,25.69,59.75,Upgrade
Operating Cash Flow,165.79,162.01,163.17,88.32,202.55,253.36,-20.89,61.51,68.11,98.15,Upgrade
Operating Cash Flow Growth,2.33%,-0.71%,84.75%,-56.39%,-20.06%,-,-,-9.70%,-30.61%,100.03%,Upgrade
Capital Expenditures,-0.46,2.26,-3.38,-12.82,-11.29,-12.76,-6.51,-3.8,-3.7,0.31,Upgrade
Acquisitions,0,228.28,0,-61.48,0,26.98,25.58,12.11,0,0,Upgrade
Change in Investments,-293.69,"-1,065.95",-730.17,125.34,-49.35,-313.1,126.18,-143.65,-50.3,-122.65,Upgrade
Other Investing Activities,3.3,6.22,4.02,6.39,5.3,5.02,4.5,1.09,2.74,3.65,Upgrade
Investing Cash Flow,-290.86,-829.19,-729.54,57.44,-55.35,-293.85,149.74,-134.25,-51.26,-118.7,Upgrade
Dividends Paid,-50.86,-50.76,-48.01,-45.17,-39.01,-30.71,-22.75,-18.62,-17.22,-14.04,Upgrade
Share Issuance / Repurchase,-9.91,-33.19,-12.17,-24.36,0.39,0.54,-0.24,-6.3,0,0,Upgrade
Debt Issued / Paid,275.08,132.22,10.05,-1.57,-344.27,147.71,-115.56,4.08,76.55,26.32,Upgrade
Other Financing Activities,-698.17,766.48,775.75,214.66,122.39,109.51,-142.87,73.42,31.67,-111.39,Upgrade
Financing Cash Flow,-483.86,814.74,725.61,143.56,-260.5,227.06,-281.42,52.58,90.99,-99.11,Upgrade
Net Cash Flow,-608.93,147.56,159.25,289.32,-113.3,186.57,-152.57,-20.16,107.84,-119.65,Upgrade
Free Cash Flow,165.33,164.28,159.79,75.51,191.25,240.6,-27.4,57.7,64.41,98.46,Upgrade
Free Cash Flow Growth,0.64%,2.81%,111.63%,-60.52%,-20.51%,-,-,-10.41%,-34.58%,142.90%,Upgrade
Free Cash Flow Margin,37.10%,39.24%,44.09%,19.20%,58.49%,85.16%,-12.22%,32.97%,40.63%,63.46%,Upgrade
Free Cash Flow Per Share,2.99,2.95,2.93,1.37,3.91,4.95,-0.72,2.01,2.23,3.40,Upgrade
