Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,-402.8,44.6,143.5,200.6,-317.69,277.8,27.64,-87.39,50.4,227.31,Upgrade
Depreciation & Amortization,13.9,12,0,0,0,0,0,0,0,0,Upgrade
Share-Based Compensation,30.5,11.4,6.6,7,4.96,3.6,8.94,10.87,9.26,9.8,Upgrade
Other Operating Activities,635.7,-79.9,-76.8,-66.5,326.12,-359.93,-31.8,264.3,62.78,-217.4,Upgrade
Operating Cash Flow,293.3,1.6,73.3,141.1,13.39,-78.54,4.77,187.78,122.43,19.71,Upgrade
Operating Cash Flow Growth,18231.25%,-97.82%,-48.05%,954.01%,-,-,-97.46%,53.37%,521.19%,-,Upgrade
Acquisitions,0,652.4,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,"-1,308.8",-521.7,101,785.5,-105.22,415.14,-452.27,-157.51,-426.94,-439.31,Upgrade
Other Investing Activities,4.5,77.9,-95,1.4,482.78,-149.9,367.02,-6.38,307.88,12.16,Upgrade
Investing Cash Flow,"-1,304.3",208.6,6,786.9,377.56,265.25,-85.25,-163.88,-119.05,-427.14,Upgrade
Share Issuance / Repurchase,-5,50.8,0,1.9,-138.71,-39.36,-2.25,4.33,0.6,286.1,Upgrade
Debt Issued / Paid,17.6,0,0,0,0,0,0,113.22,0,0,Upgrade
Other Financing Activities,-36.3,-26.5,-19.4,10.7,-88.23,93.09,40.3,-149.77,-6.87,118.96,Upgrade
Financing Cash Flow,-23.7,24.3,-19.4,12.6,-226.94,53.73,38.05,-32.22,-6.27,405.06,Upgrade
Net Cash Flow,"-1,034.7",234.5,59.9,940.6,164,240.44,-42.43,-8.33,-2.89,-2.38,Upgrade
Free Cash Flow,293.3,1.6,73.3,141.1,13.39,-78.54,4.77,187.78,122.43,19.71,Upgrade
Free Cash Flow Growth,18231.25%,-97.82%,-48.05%,954.01%,-,-,-97.46%,53.37%,521.19%,-,Upgrade
Free Cash Flow Margin,13.93%,0.07%,8.24%,14.36%,3.62%,-8.36%,0.69%,32.67%,23.10%,4.12%,Upgrade
Free Cash Flow Per Share,1.83,0.01,0.79,1.54,0.14,-0.77,0.05,1.80,1.19,0.23,Upgrade
