Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,6.66,6.74,6.46,7.32,6.92,4.9,5.25,4.88,4.4,4.08,Upgrade
Depreciation & Amortization,0.36,0.41,0.42,0.23,0.2,0.19,0.19,0.2,0.2,0.19,Upgrade
Share-Based Compensation,0.12,0.1,0.09,0.08,0.07,0.07,0.08,0.08,0.07,0.07,Upgrade
Other Operating Activities,2.34,10.2,-6.68,-3.18,2.13,3.02,0.53,1.96,-2.5,14.41,Upgrade
Operating Cash Flow,9.47,17.46,0.29,4.44,9.32,8.18,6.04,7.12,2.17,18.76,Upgrade
Operating Cash Flow Growth,-45.75%,5880.97%,-93.43%,-52.31%,13.87%,35.40%,-15.08%,227.47%,-88.42%,-,Upgrade
Capital Expenditures,-0.56,-0.14,-0.18,-2.19,-0.29,-0.14,-0.2,-0.13,-0.1,-0.16,Upgrade
Change in Investments,-107.12,-68.43,-80.01,22.08,14.3,-29.64,-20.39,-15.22,-35.28,-40.17,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,0.04,-,Upgrade
Investing Cash Flow,-107.68,-68.57,-80.19,19.9,14.01,-29.78,-20.59,-15.36,-35.34,-40.33,Upgrade
Dividends Paid,-3.77,-4.31,-3.59,-4.03,-3.7,-2.83,-2.61,-2.38,-2.77,-1.65,Upgrade
Share Issuance / Repurchase,0.16,0.21,-0.28,0.14,0.19,0.34,0.41,0.12,0.03,0.13,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,-6.98,6.98,0,Upgrade
Other Financing Activities,-10.52,146.99,83.01,-3.19,-20.51,30.37,13.8,36.3,17.18,14.17,Upgrade
Financing Cash Flow,-14.13,142.89,79.13,-7.08,-24.02,27.87,11.6,27.06,21.42,12.65,Upgrade
Net Cash Flow,-112.34,91.79,-0.77,17.26,-0.69,6.28,-2.95,18.82,-11.75,-8.92,Upgrade
Free Cash Flow,8.91,17.32,0.11,2.26,9.03,8.04,5.85,6.98,2.08,18.6,Upgrade
Free Cash Flow Growth,-48.57%,15960.77%,-95.22%,-75.00%,12.30%,37.54%,-16.27%,236.45%,-88.84%,-,Upgrade
Free Cash Flow Margin,42.35%,81.99%,0.54%,11.22%,47.25%,44.77%,33.97%,41.85%,13.38%,127.17%,Upgrade
Free Cash Flow Per Share,1.60,3.13,0.02,0.41,1.64,1.47,1.08,1.29,0.38,3.45,Upgrade
