Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,25.34,17.58,3.87,-3.99,-350.05,-44.95,44.88,-326.43,109.59,225.7,Upgrade
Depreciation & Amortization,0,0.02,0.02,0.02,0.26,0.37,0.39,0.41,0.44,0.33,Upgrade
Share-Based Compensation,4.68,3.23,2.48,3.88,4.62,4.85,3.97,4.27,3.96,3.68,Upgrade
Other Operating Activities,-61.83,-77.12,-97.69,1.71,285.86,134.15,-85.03,264.3,-247.72,-322.4,Upgrade
Operating Cash Flow,-31.8,-56.3,-91.32,1.63,-59.31,94.42,-35.79,-57.45,-133.73,-92.7,Upgrade
Capital Expenditures,0,0,0,0,0,0,0,0,0,-1.04,Upgrade
Acquisitions,0,0,0,-1.28,-13.65,2.08,-7.76,0,-9.5,-10.76,Upgrade
Change in Investments,47.02,23.09,95.63,64.61,-831.61,199.63,-59.65,127.29,219.7,205.54,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,50.4,-68.16,-119.72,Upgrade
Investing Cash Flow,47.02,23.09,95.63,63.33,-845.26,201.71,-67.41,177.69,142.04,74.02,Upgrade
Share Issuance / Repurchase,-0.04,-10,-17.78,0,-16.5,-2.82,0,-17.69,0,0.51,Upgrade
Debt Issued / Paid,-19.79,0,0,0,96.58,0,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,0.08,-,-,Upgrade
Financing Cash Flow,-19.83,-10,-17.78,0,80.07,-2.82,0,-17.61,0,0.51,Upgrade
Net Cash Flow,-4.55,-43.21,-13.6,64.68,-827.87,288.59,-106.24,50.4,35.48,-107.93,Upgrade
Free Cash Flow,-31.8,-56.3,-91.32,1.63,-59.31,94.42,-35.79,-57.45,-133.73,-93.74,Upgrade
Free Cash Flow Margin,-6.04%,-9.57%,-18.86%,0.30%,-32.40%,14.62%,-6.08%,-46.68%,-27.87%,-12.26%,Upgrade
Free Cash Flow Per Share,-0.94,-1.65,-2.52,0.04,-1.65,2.55,-0.96,-1.57,-3.59,-2.54,Upgrade
