Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Net Income,976.57,"1,314.13",-745.23,829.15,811.3,762.92,643.83,535.83,446.55,315.93,Upgrade
Depreciation & Amortization,251.25,232.26,183.2,190.85,92.28,81.96,61.32,34.42,22.4,15.18,Upgrade
Share-Based Compensation,42.3,70.95,"1,350.6",94.9,112.76,93.64,79.17,67.67,32.69,32.25,Upgrade
Other Operating Activities,-637.22,-95.5,7.78,173.33,13.04,-310.14,-98.07,37.22,87.99,210.54,Upgrade
Operating Cash Flow,632.9,"1,521.84",796.35,"1,288.23","1,029.39",628.38,686.25,675.13,589.64,573.91,Upgrade
Operating Cash Flow Growth,-58.41%,91.10%,-38.18%,25.15%,63.82%,-8.43%,1.65%,14.50%,2.74%,194.77%,Upgrade
Capital Expenditures,-62.71,"-2,232.37",-51.62,-65.33,-128.22,-152.71,-101.37,-136.29,-59.46,-41.67,Upgrade
Acquisitions,-8.08,-0.44,128.91,124.51,-559.36,-297.86,-192.39,-82.57,-119.4,-44.23,Upgrade
Change in Investments,145.08,-339.29,275.3,-241.19,291.9,-383.28,-590.04,-540.6,85.35,-17.55,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-0.5,Upgrade
Investing Cash Flow,74.29,"-2,572.09",352.58,-182.01,-395.68,-833.86,-883.79,-759.46,-93.52,-103.95,Upgrade
Dividends Paid,0,0,0,0,0,0,0,0,-1.61,-47.6,Upgrade
Share Issuance / Repurchase,248.51,-361.26,-248.24,31.69,45.9,-11.6,-8.06,-40.24,4.06,-12.73,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,468.22,50,0,Upgrade
Other Financing Activities,-14.75,-151.86,-123.18,511.63,63.93,-780.19,"1,002.7",34.78,8,40.88,Upgrade
Financing Cash Flow,233.76,-513.12,-371.42,543.31,109.83,-791.79,994.64,462.77,60.45,-19.45,Upgrade
Net Cash Flow,"1,022.01","-1,610.09",628.77,"1,687.34",799.84,"-1,076.76",849.59,382.72,562.99,442.33,Upgrade
Free Cash Flow,570.19,-710.53,744.74,"1,222.9",901.16,475.67,584.88,538.84,530.18,532.23,Upgrade
Free Cash Flow Growth,-,-,-39.10%,35.70%,89.45%,-18.67%,8.54%,1.63%,-0.39%,192.57%,Upgrade
Free Cash Flow Margin,18.39%,-16.55%,22.53%,36.05%,27.39%,16.83%,23.27%,25.42%,34.69%,52.91%,Upgrade
Free Cash Flow Per Share,8.34,-10.58,12.00,20.00,15.38,8.41,10.39,9.59,9.51,9.68,Upgrade
