Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,46.59,33.23,30.24,34.24,32.62,15.98,23.13,18.44,19.77,14.27,Upgrade
Depreciation & Amortization,3.33,2.88,3,3.12,3.06,2.47,2.36,2.59,2.36,1.46,Upgrade
Share-Based Compensation,2.55,2.52,2.71,3.06,3.06,2.62,1.17,0.91,0.6,0.52,Upgrade
Other Operating Activities,2.81,6.63,4.89,0.52,3.36,5.88,-1.21,1.74,-3.87,4.95,Upgrade
Operating Cash Flow,55.28,45.25,40.85,40.93,42.11,26.95,25.45,23.68,18.86,21.2,Upgrade
Operating Cash Flow Growth,22.15%,10.79%,-0.21%,-2.79%,56.26%,5.90%,7.45%,25.59%,-11.06%,1.90%,Upgrade
Capital Expenditures,-2.27,-1.04,-0.98,-0.54,-0.91,-1.43,-1.04,-1.42,-2.33,-0.96,Upgrade
Acquisitions,0,140.58,0,0,0.96,59.78,0,0,0,15.79,Upgrade
Change in Investments,-211.47,-480.73,-171.52,-18.75,-225.35,-50.53,27.49,-261.86,-40.32,-50.62,Upgrade
Other Investing Activities,-4.36,0.54,-0.94,-1.46,-,-,-2.13,-,-,-1.15,Upgrade
Investing Cash Flow,-218.1,-340.67,-173.44,-20.75,-225.3,7.81,24.32,-263.28,-42.65,-36.95,Upgrade
Dividends Paid,-15.67,-13.11,-12.51,-10.96,-8.86,-6.9,-6.22,-5.39,-4.73,-3.97,Upgrade
Share Issuance / Repurchase,-0.35,-40.18,-5.48,-14.32,-6.26,0.79,1.45,1.36,1.49,2.26,Upgrade
Debt Issued / Paid,111.87,-18.1,-0.17,-7.17,2.86,0,-67,52,0,0,Upgrade
Other Financing Activities,-235.24,514.11,167.69,161.43,26.13,126.08,44.47,176.61,-35.37,92.88,Upgrade
Financing Cash Flow,-139.4,442.73,149.53,128.99,13.87,119.98,-27.3,224.57,-38.61,91.17,Upgrade
Net Cash Flow,-302.22,147.32,16.93,149.17,-169.32,154.74,22.46,-15.02,-62.41,75.42,Upgrade
Free Cash Flow,53.01,44.21,39.86,40.39,41.2,25.51,24.41,22.26,16.52,20.24,Upgrade
Free Cash Flow Growth,19.91%,10.90%,-1.30%,-1.96%,61.49%,4.54%,9.62%,34.75%,-18.38%,3.36%,Upgrade
Free Cash Flow Margin,38.20%,37.62%,40.25%,38.94%,40.52%,30.88%,29.00%,29.34%,20.99%,30.53%,Upgrade
Free Cash Flow Per Share,3.33,3.08,2.95,2.97,2.97,2.06,2.01,1.87,1.40,1.85,Upgrade
