Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,15.03,80.59,-112.71,14.82,27.65,51.02,49.9,89.13,59.14,76.14,Upgrade
Depreciation & Amortization,7.67,6.57,6.66,11.19,5.17,4.57,6.04,6.47,6.89,5.6,Upgrade
Share-Based Compensation,2.83,3.44,4.99,6.15,5.25,4.81,3.7,2.51,1.94,1.78,Upgrade
Other Operating Activities,-41.81,-141.29,255.2,46.77,72.03,109.69,154.75,91.89,83.32,77.97,Upgrade
Operating Cash Flow,-16.28,-50.68,154.14,78.93,110.1,170.09,214.38,190,151.29,161.49,Upgrade
Operating Cash Flow Growth,-,-,95.28%,-28.31%,-35.27%,-20.66%,12.83%,25.59%,-6.32%,-6.15%,Upgrade
Capital Expenditures,-2.14,-13.98,-18.86,-32.43,-33.05,-17.16,-7.6,-9.7,-8.15,-8.45,Upgrade
Acquisitions,0,0,0,0,276.06,0,0,0,0,0,Upgrade
Change in Investments,-17.03,45.71,-74.01,36.93,-276.55,-62.43,-120.09,-108.59,-50.73,-93.54,Upgrade
Other Investing Activities,-,-,-,-,14.34,17.6,15.29,82,-,-,Upgrade
Investing Cash Flow,-19.17,31.73,-92.87,4.5,-19.2,-61.99,-112.4,-36.29,-58.88,-101.99,Upgrade
Dividends Paid,-15.86,-15.06,-28.53,-32.66,-105.41,-27.34,-24.59,-21.66,-19.68,-17.48,Upgrade
Share Issuance / Repurchase,0.83,-2.43,-2.81,-9.32,1.77,-24.96,6.18,3.07,-10.68,1.75,Upgrade
Debt Issued / Paid,0,0,50,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-11.55,-55.26,-79.16,-119.25,-63.67,-59.04,Upgrade
Financing Cash Flow,-15.03,-17.49,18.66,-41.99,-115.19,-107.55,-97.58,-137.84,-94.03,-74.78,Upgrade
Net Cash Flow,-35.45,44.16,-32.77,56.27,-24.29,0.56,4.4,15.88,-1.62,-15.27,Upgrade
Free Cash Flow,-18.42,-64.65,135.28,46.51,77.05,152.94,206.78,180.3,143.14,153.04,Upgrade
Free Cash Flow Growth,-,-,190.89%,-39.64%,-49.62%,-26.04%,14.69%,25.96%,-6.47%,-9.55%,Upgrade
Free Cash Flow Margin,-1.88%,-6.06%,12.66%,3.87%,7.20%,14.53%,20.75%,20.05%,15.20%,17.45%,Upgrade
Free Cash Flow Per Share,-0.73,-2.58,5.41,1.85,3.08,6.09,8.16,7.20,5.67,6.04,Upgrade
