Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,67.41,20.04,27.83,39.46,34.01,15.14,15.68,13.51,11.86,76.83,Upgrade
Depreciation & Amortization,6.71,3.8,3.29,3,2.81,2.4,2.3,2.39,2.49,2.79,Upgrade
Share-Based Compensation,2.96,1.44,2.09,2.52,2.26,1.18,0.66,0.61,0.3,0.17,Upgrade
Other Operating Activities,20.27,5.77,-7.22,7.67,15.83,18.38,8.61,2.75,-19.22,-49.79,Upgrade
Operating Cash Flow,97.34,31.05,25.99,52.64,54.91,37.11,27.26,21.14,-6.31,35.26,Upgrade
Operating Cash Flow Growth,213.54%,19.47%,-50.63%,-4.13%,47.98%,36.14%,28.95%,-,-,-18.58%,Upgrade
Capital Expenditures,9.01,-2.03,-3.92,-4.35,-1.9,-1.04,-1.99,-1.25,-1.1,-1.79,Upgrade
Acquisitions,-0.15,149,0,0,-35.71,0,-181.36,0,0,0,Upgrade
Change in Investments,-442,-19.28,-103.06,42.58,5.84,-137.55,52.46,-49.78,-64.24,11.44,Upgrade
Other Investing Activities,0.35,5.24,3.17,3.98,5.93,6.11,7.81,18.84,-0.79,-0.07,Upgrade
Investing Cash Flow,-432.78,132.92,-103.81,42.21,-25.84,-132.49,-123.07,-32.2,-66.13,9.58,Upgrade
Dividends Paid,-8.88,-4.61,-1.19,-1.2,-1.19,-1.18,-0.89,0,0,0,Upgrade
Share Issuance / Repurchase,-0.46,-10.42,-5.92,-0.63,-0.47,-0.24,-0.24,-0.12,64.29,-0.28,Upgrade
Debt Issued / Paid,61.76,38.19,-46.12,-107.74,26.65,49.2,45.14,-16.97,38.48,-90.32,Upgrade
Other Financing Activities,-353.93,235.08,410.32,10.11,-54.65,56.1,58.81,24.28,-33.78,-35.09,Upgrade
Financing Cash Flow,-301.5,258.24,357.09,-99.45,-29.66,103.88,102.81,7.2,68.98,-125.68,Upgrade
Net Cash Flow,-636.93,422.2,279.27,-4.6,-0.6,8.5,7,-3.86,-3.46,-80.85,Upgrade
Free Cash Flow,106.36,29.01,22.07,48.29,53.01,36.06,25.27,19.89,-7.4,33.47,Upgrade
Free Cash Flow Growth,266.57%,31.49%,-54.31%,-8.90%,47.00%,42.71%,27.07%,-,-,-22.48%,Upgrade
Free Cash Flow Margin,43.82%,22.04%,18.57%,36.88%,43.79%,34.86%,27.69%,21.43%,-8.26%,35.23%,Upgrade
Free Cash Flow Per Share,2.39,1.01,0.75,1.61,1.78,1.22,0.85,0.68,-0.25,2.40,Upgrade
