Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,15.6,16.23,11.78,10.98,8.71,6.2,6.63,8.23,2.33,3.92,Upgrade
Depreciation & Amortization,1.61,1.52,1.43,1.59,1.67,1.44,1.18,1.23,1.03,0.86,Upgrade
Share-Based Compensation,1.13,0.93,0.74,0.56,0.45,0.27,0.19,0.23,0.22,0.18,Upgrade
Other Operating Activities,9.11,-0.62,-0.14,1.21,2.45,2.3,3.27,-1.6,0.84,4.74,Upgrade
Operating Cash Flow,27.45,18.05,13.8,14.33,13.28,10.21,11.27,8.09,4.42,9.69,Upgrade
Operating Cash Flow Growth,52.07%,30.75%,-3.68%,7.93%,30.08%,-9.46%,39.34%,83.24%,-54.44%,36.17%,Upgrade
Capital Expenditures,-0.85,-2.07,-4.37,-2.06,-1.39,-1.95,-1.29,-0.78,-2.16,-0.56,Upgrade
Acquisitions,0,0,0,0,-0.3,22.4,0,0,36.11,0,Upgrade
Change in Investments,-166.1,-145.35,-110.47,-15.66,-116.53,-30.95,-72.84,-10.21,-18.01,-23.31,Upgrade
Other Investing Activities,-1.79,-5.79,0.82,-5.66,0.07,0.6,0.13,0.65,-3.71,0.03,Upgrade
Investing Cash Flow,-168.74,-153.21,-114.02,-23.38,-118.14,-9.9,-74,-10.33,12.23,-23.83,Upgrade
Dividends Paid,-3.69,-3.45,-3.29,-3.16,-3.13,-3.11,-3.09,-3.05,-1.92,-1.92,Upgrade
Share Issuance / Repurchase,0.04,0.03,0.05,0.08,0.22,0.32,0.09,0.18,0,0,Upgrade
Debt Issued / Paid,-2.06,13.63,-49.84,-12.22,14.78,13.04,11.56,8.72,0.01,-0.8,Upgrade
Other Financing Activities,22.2,207.12,219.57,-7.23,102.96,2.45,27.53,22.4,8.65,-14.01,Upgrade
Financing Cash Flow,16.49,217.33,166.5,-22.52,114.82,12.7,36.1,28.26,6.75,-16.72,Upgrade
Net Cash Flow,-124.8,82.17,66.28,-31.56,9.96,13,-26.63,26.01,23.39,-30.86,Upgrade
Free Cash Flow,26.6,15.98,9.44,12.28,11.88,8.25,9.99,7.31,2.26,9.14,Upgrade
Free Cash Flow Growth,66.42%,69.37%,-23.13%,3.29%,44.00%,-17.37%,36.62%,223.64%,-75.27%,35.59%,Upgrade
Free Cash Flow Margin,49.20%,30.24%,21.73%,28.95%,29.44%,21.44%,27.24%,19.27%,8.94%,38.18%,Upgrade
Free Cash Flow Per Share,4.60,2.79,1.66,2.21,2.15,1.50,1.83,1.35,0.64,2.67,Upgrade
