Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,43.84,54.11,-34.78,-1.76,-25.05,0.28,23.52,29.38,28.69,25.78,Upgrade
Depreciation & Amortization,5.23,6.52,7.71,7.5,5.56,1.02,0.49,0.42,0.48,1.1,Upgrade
Share-Based Compensation,3.48,2.26,2.03,1.22,0.58,0.79,0.57,1.29,1.49,1.46,Upgrade
Other Operating Activities,56.2,15.84,103.75,57.98,85.46,11.24,37.02,-75.7,-40.58,-13.2,Upgrade
Operating Cash Flow,108.74,78.73,78.71,64.94,66.55,13.32,61.59,-44.61,-9.92,15.13,Upgrade
Operating Cash Flow Growth,38.12%,0.03%,21.21%,-2.43%,399.52%,-78.37%,-,-,-,49.48%,Upgrade
Capital Expenditures,0,0,0,0,0,0,0,0,0,-0.02,Upgrade
Acquisitions,0,17.68,0,0,0,0,0,0,0,-4.48,Upgrade
Change in Investments,-449.01,-256,-170.96,-206.51,-23.7,0,0,0,0,-7.45,Upgrade
Investing Cash Flow,-449.01,-238.32,-170.96,-206.51,-23.7,0,0,0,0,-11.95,Upgrade
Dividends Paid,-7.54,0,0,0,-0.07,-0.15,-14.57,-24.37,-23.89,-19.54,Upgrade
Share Issuance / Repurchase,-20.46,0.24,0,0,0,0,-1.51,-2.93,-5.12,49.48,Upgrade
Debt Issued / Paid,355.43,178.31,142.51,111.57,-25.81,-21.45,-55.47,55.75,33.84,-7.81,Upgrade
Other Financing Activities,-6.05,-6.52,-6.04,40.12,-1.78,-,-,-,-,-,Upgrade
Financing Cash Flow,321.38,172.04,136.47,151.68,-27.65,-21.6,-71.54,28.44,4.83,22.12,Upgrade
Net Cash Flow,-18.89,12.44,44.22,10.11,15.2,-8.27,-9.95,-16.17,-5.09,25.3,Upgrade
Free Cash Flow,108.74,78.73,78.71,64.94,66.55,13.32,61.59,-44.61,-9.92,15.1,Upgrade
Free Cash Flow Growth,38.12%,0.03%,21.21%,-2.43%,399.52%,-78.37%,-,-,-,53.82%,Upgrade
Free Cash Flow Margin,77.73%,50.87%,224.50%,92.08%,119.98%,223.50%,15095.83%,-132.97%,-30.03%,54.23%,Upgrade
Free Cash Flow Per Share,4.61,3.20,3.22,2.67,2.75,0.56,2.55,-1.83,-0.40,0.69,Upgrade
