Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,"1,009","4,222",996,"1,044",695,568,420,373,362,365,Upgrade
Depreciation & Amortization,687,810,916,877,747,833,769,171,146,149,Upgrade
Share-Based Compensation,99,101,90,74,50,67,123,64,52,40,Upgrade
Other Operating Activities,-983,"-3,072",-228,-914,-204,-606,-379,-364,-83,7,Upgrade
Operating Cash Flow,812,"2,061","1,774","1,081","1,288",862,933,244,477,561,Upgrade
Operating Cash Flow Growth,-60.60%,16.18%,64.11%,-16.07%,49.42%,-7.61%,282.38%,-48.85%,-14.97%,6.86%,Upgrade
Capital Expenditures,-204,-201,-286,-305,-322,-375,-303,-146,-113,-107,Upgrade
Acquisitions,-169,"2,971",143,"-1,312",-32,44,475,-813,-159,-10,Upgrade
Change in Investments,200,-200,0,0,0,0,0,0,0,-3,Upgrade
Other Investing Activities,-,-,-17,3,13,-4,23,16,-4,-,Upgrade
Investing Cash Flow,-173,"2,570",-160,"-1,614",-341,-335,195,-943,-276,-120,Upgrade
Dividends Paid,-369,-374,-346,-329,-306,-277,-199,-277,-210,-193,Upgrade
Share Issuance / Repurchase,"-3,523","-1,617",16,-105,-557,-648,-333,49,-74,155,Upgrade
Debt Issued / Paid,160,"-1,012",-47,958,66,580,-142,890,-18,-87,Upgrade
Other Financing Activities,287,-111,755,-69,-106,-134,-101,-22,-21,-12,Upgrade
Financing Cash Flow,"-3,445","-3,114",378,455,-903,-479,-775,640,-323,-137,Upgrade
Net Cash Flow,"-2,806","1,517","1,992",-78,44,48,353,-59,-122,304,Upgrade
Free Cash Flow,608,"1,860","1,488",776,966,487,630,98,364,454,Upgrade
Free Cash Flow Growth,-67.31%,25.00%,91.75%,-19.67%,98.36%,-22.70%,542.86%,-73.08%,-19.82%,15.52%,Upgrade
Free Cash Flow Margin,6.86%,20.67%,17.27%,9.27%,11.35%,5.94%,7.99%,2.56%,9.57%,12.42%,Upgrade
Free Cash Flow Per Share,5.62,14.93,11.54,6.04,7.43,3.69,4.61,1.44,5.45,6.76,Upgrade
