Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,29.65,37.41,39.26,22.72,24.35,14.09,10.5,8.88,4.54,3.92,Upgrade
Depreciation & Amortization,14,15.18,13.62,12,5.26,3.94,5.21,2.43,2.73,2.22,Upgrade
Share-Based Compensation,1.97,3.22,2.33,2.38,1.98,2.06,1.62,1.41,0.93,0.44,Upgrade
Other Operating Activities,139.27,53.2,-87.53,-27.92,-10.15,-5,-13.74,-19.78,-12.23,-0.49,Upgrade
Operating Cash Flow,184.9,109.01,-32.32,9.18,21.44,15.08,3.59,-7.06,-4.03,6.1,Upgrade
Operating Cash Flow Growth,69.62%,-,-,-57.19%,42.12%,320.40%,-,-,-,-,Upgrade
Capital Expenditures,-1.55,-1.98,-1.38,-2.46,-3.8,-1.02,-3.6,-1.51,-0.87,-2.07,Upgrade
Acquisitions,0,0,0,0,23.75,0,180.36,0,0,0,Upgrade
Change in Investments,-503.81,-308.93,-269.39,-53.64,-203.92,-173.23,-124.18,-135.25,-101.5,-23.93,Upgrade
Other Investing Activities,1.31,0.08,0.08,0.9,-3,4.83,0.68,-3,2.49,-5.73,Upgrade
Investing Cash Flow,-504.04,-310.83,-270.69,-55.2,-186.96,-169.41,53.26,-139.77,-99.89,-31.73,Upgrade
Dividends Paid,-7.1,-4.6,-3.57,-2.86,-1.92,-1.33,-1.09,-0.83,-0.7,-0.45,Upgrade
Share Issuance / Repurchase,-14.75,-16.25,-10,-4.1,0.87,26.01,-4.72,0.09,-2.22,0,Upgrade
Debt Issued / Paid,144,-83.95,80.95,-52.54,92.87,-5.14,-86.1,91.74,0.37,9.82,Upgrade
Other Financing Activities,211.94,241.54,281.43,118.51,87.57,117.25,47.06,64.73,83.57,47.93,Upgrade
Financing Cash Flow,334.09,136.74,348.81,59.02,179.39,136.79,-44.85,155.73,81.01,57.3,Upgrade
Net Cash Flow,14.95,-65.09,45.8,13,13.86,-17.54,12,8.9,-22.9,31.67,Upgrade
Free Cash Flow,183.35,107.03,-33.7,6.71,17.64,14.07,-0.01,-8.58,-4.9,4.03,Upgrade
Free Cash Flow Growth,71.31%,-,-,-61.94%,25.40%,-,-,-,-,-,Upgrade
Free Cash Flow Margin,157.83%,86.55%,-28.94%,7.42%,22.79%,21.79%,-0.01%,-19.76%,-16.13%,15.32%,Upgrade
Free Cash Flow Per Share,23.80,13.07,-3.97,0.75,2.36,1.91,-0.00,-1.32,-0.76,0.62,Upgrade
